gender,estimated_age,color_of_scales,color_of_eyes,color_of_wings,est_body_length,shape_of_snout,shape_of_teeth,scales_present,scale_texture,body_texture,feathers_present,snout_length,shape_of_body,wingspan,number_of_limbs,facial_spikes,frilled,length_of_horns,shape_of_horns,shape_of_tail,loc_of_sighting,aggressiveness,flight_speed,is_venomous,breathing_fire_observed,breathing_ice_observed,observed_by,year_observed,species
xis,juvenile,brown,amber,red,3.6395646235847527,snub,pointed,yes,rough,scaled,no,1.0721102290922775,lithe,7.480847970528394,2,no,yes,long,spiny,pointed,Sudan,9,0.0,yes,yes,no,SR,2009,Egyptian Copperbelly
female,elder,mottled,amber,mottled,5.411812822850583,snub,pointed,yes,rough,scaled,no,0.8993993026844068,lithe,11.773472100294835,2,no,yes,long,twisted,pointed,Ethiopia,10,54.99525544112889,yes,yes,no,OH,1985,Egyptian Copperbelly
male,juvenile,gold,yellow,gold,1.3173806049788241,snub,pointed,yes,rough,scaled,no,0.3383179723856957,lithe,2.877230391898372,2,no,yes,long,spiny,pointed,Egypt,8,76.73916644821777,yes,no,no,BB,2014,Egyptian Copperbelly
male,juvenile,red,red,red,2.11068731739915,snub,pointed,yes,rough,scaled,no,0.5909847006959301,lithe,5.336627262003896,2,no,yes,long,spiny,pointed,Egypt,9,65.0208396512176,yes,yes,no,AB,2001,Egyptian Copperbelly
xis,juvenile,mottled,yellow,mottled,1.802763049519544,snub,pointed,yes,rough,scaled,no,0.48078856653711816,lithe,3.8023149017908753,2,no,yes,long,twisted,pointed,Egypt,9,72.05413724784847,yes,no,no,CT,1986,Egyptian Copperbelly
male,juvenile,bronze,red,red,2.2058546154033145,snub,pointed,yes,rough,scaled,no,0.5654420773868879,lithe,5.007447378621747,2,no,yes,long,spiny,pointed,Ethiopia,8,71.81865668102799,yes,no,no,NR,2009,Egyptian Copperbelly
male,adult,copper,yellow,copper,3.0498980488649665,snub,pointed,yes,rough,scaled,no,0.6249869662273494,lithe,7.809263688698166,2,no,yes,long,twisted,pointed,Sudan,9,58.273837938897096,yes,yes,no,VM,1984,Egyptian Copperbelly
male,juvenile,brown,red,red,2.0616579605767393,snub,pointed,yes,rough,scaled,no,0.6030758222824592,lithe,4.24921955444255,2,no,yes,long,twisted,pointed,Sudan,10,69.85625707870534,yes,yes,no,LM,2020,Egyptian Copperbelly
male,elder,gold,red,red,0.0,snub,pointed,yes,rough,scaled,no,0.8346974008722747,lithe,9.445422240149485,2,no,yes,long,spiny,pointed,Saudi Arabia,9,62.39106986038442,yes,yes,no,SR,1992,Egyptian Copperbelly
female,elder,brown,multicolored,brown,5.994015993040508,snub,pointed,yes,rough,scaled,no,0.0,lithe,14.539544689696848,2,no,yes,long,spiny,pointed,Ethiopia,9,57.92604181441109,yes,no,no,VM,2007,Egyptian Copperbelly
male,adult,copper,amber,red,3.1887528341277243,snub,pointed,yes,rough,scaled,no,0.6475320190924266,lithe,8.029425531402438,2,no,yes,long,spiny,pointed,Saudi Arabia,8,58.14619839520535,yes,no,no,LM,1958,Egyptian Copperbelly
female,adult,gold,red,red,4.728929962857854,snub,pointed,yes,rough,scaled,no,0.8169890278001778,lithe,12.555556457165608,1,no,yes,long,spiny,pointed,Open Ocean,10,60.26012112456092,yes,yes,no,LM,2014,Egyptian Copperbelly
xis,juvenile,bronze,yellow,red,3.483374240621375,snub,pointed,yes,rough,scaled,no,0.9273133556589775,lithe,0.0,2,no,yes,long,spiny,pointed,Open Ocean,10,70.95322841472303,yes,yes,no,U,1990,Egyptian Copperbelly
female,juvenile,mottled,amber,mottled,1.334541916303919,snub,pointed,yes,rough,scaled,no,0.3422047994307018,lithe,3.359721840846438,2,no,yes,long,twisted,pointed,Libya,9,71.56904088003638,yes,no,no,SX,2023,Egyptian Copperbelly
male,adult,gold,yellow,red,3.604649214825392,snub,pointed,yes,rough,scaled,no,0.6164641263960289,lithe,8.439774670761146,2,no,yes,long,spiny,pointed,Egypt,9,60.742514994754195,yes,yes,no,FF,2000,Egyptian Copperbelly
female,juvenile,mottled,yellow,mottled,2.460170672302235,snub,pointed,yes,rough,scaled,no,0.6728196096863893,lithe,5.184852598942164,2,no,yes,long,twisted,pointed,Open Ocean,9,65.5299663169841,yes,no,no,OH,1977,Egyptian Copperbelly
male,adult,red,multicolored,red,2.966710421309557,snub,pointed,yes,rough,scaled,no,0.6185357028122723,lithe,7.836297617940415,2,no,yes,long,twisted,pointed,Sudan,8,62.35672863695768,yes,yes,no,OH,1986,Egyptian Copperbelly
male,juvenile,mottled,red,red,1.0830181637282672,snub,pointed,yes,rough,scaled,no,0.33670037138647263,lithe,2.9144301212335675,1,no,yes,long,twisted,pointed,Ethiopia,9,75.35121163316025,yes,yes,no,TX,2021,Egyptian Copperbelly
male,juvenile,mottled,red,red,1.0659089392377394,snub,pointed,yes,rough,scaled,no,0.271668044181056,lithe,2.0312188532287125,2,no,yes,long,spiny,pointed,Egypt,9,69.36327304553816,yes,no,no,LM,2006,Egyptian Copperbelly
male,elder,mottled,amber,mottled,5.515296665808271,snub,pointed,yes,rough,scaled,no,0.9966914924208691,lithe,11.897702398794541,2,no,yes,long,twisted,pointed,Open Ocean,9,61.85350268288416,yes,no,no,OK,1958,Egyptian Copperbelly
xis,juvenile,brown,red,red,2.516703916305774,snub,pointed,yes,rough,scaled,no,0.6956021180618058,lithe,5.137635217033351,2,no,yes,long,twisted,pointed,Egypt,10,75.43152369628557,yes,yes,no,NR,2010,Egyptian Copperbelly
male,juvenile,red,amber,red,2.0007079267364682,snub,pointed,yes,rough,scaled,no,0.5191047658295785,lithe,4.256369213510886,2,no,yes,long,twisted,pointed,Libya,8,65.36017215125264,yes,yes,no,FF,2002,Egyptian Copperbelly
male,elder,brown,yellow,brown,4.8818870072771725,snub,pointed,yes,rough,scaled,no,0.7701972719065018,lithe,10.056341132089447,2,no,yes,long,twisted,pointed,Egypt,9,0.0,yes,no,no,OK,2014,Egyptian Copperbelly
male,adult,bronze,red,red,3.547484903883558,snub,pointed,yes,rough,scaled,no,0.6872367534582312,lithe,7.77471564967316,2,no,yes,long,twisted,pointed,Open Ocean,9,57.377094446615686,yes,yes,no,CT,1977,Egyptian Copperbelly
female,adult,mottled,yellow,red,4.985500121368972,snub,pointed,yes,rough,scaled,no,1.0388945193877825,lithe,13.069137525619231,2,no,yes,long,twisted,pointed,Egypt,10,65.40012639450913,yes,yes,no,SR,1974,Egyptian Copperbelly
male,adult,gold,red,red,3.8315233422749992,snub,pointed,yes,rough,scaled,no,0.6648859429215667,lithe,7.921484179246143,2,no,yes,long,spiny,pointed,Saudi Arabia,9,63.53324136647058,yes,no,no,NR,2003,Egyptian Copperbelly
male,juvenile,brown,red,brown,2.2897520274700947,snub,pointed,yes,rough,scaled,no,0.6852596344093779,lithe,5.35360999998297,2,no,yes,long,spiny,pointed,Ethiopia,10,72.81230110414917,yes,yes,no,SR,1976,Egyptian Copperbelly
