gender,estimated_age,color_of_scales,color_of_eyes,color_of_wings,est_body_length,shape_of_snout,shape_of_teeth,scales_present,scale_texture,body_texture,feathers_present,snout_length,shape_of_body,wingspan,number_of_limbs,facial_spikes,frilled,length_of_horns,shape_of_horns,shape_of_tail,loc_of_sighting,aggressiveness,flight_speed,is_venomous,breathing_fire_observed,breathing_ice_observed,observed_by,year_observed,species
female,adult,grey,amber,silver,4.520097820231251,snub,unknown,no,smooth,mixed,no,1.003567988885921,lithe,6.6557704896006085,4,no,no,short,none,fluted,Arctic,2,131.59017606220635,no,no,no,LM,1962,Amazonian Blue
unknown,unknown,green,red,white,5.882185568160681,snub,pointed,full,smooth,scaled,no,0.906163846037754,lithe,13.262099246384308,4,no,no,unknown,pointed,fluted,Brazil,1,158.95497097650858,no,no,yes,BR,2022,Amazonian Blue
male,juvenile,grey,red,blue,4.404511832177885,snub,pointed,full,smooth,scaled,no,0.5364007252309049,lithe,7.399985014312805,4,unknown,no,none,none,fluted,Open Ocean,1,87.0050537781771,no,no,no,NK,1996,Amazonian Blue
unknown,unknown,blue,yellow,silver,3.9266208819028976,snub,unknown,partial,smooth,scaled,no,0.5063987831031077,lithe,11.485829413680474,4,unknown,no,short,pointed,fluted,Central America,1,100.55378387575857,no,no,yes,TR,2001,Amazonian Blue
unknown,adult,white,amber,blue,0.0,snub,pointed,full,smooth,scaled,no,0.5234780243741236,lithe,6.82539692173056,4,unknown,no,none,pointed,fluted,Brazil,2,0.0,no,no,yes,VM,2009,Amazonian Blue
male,adult,grey,red,white,2.785062308067128,snub,pointed,no,smooth,scaled,no,0.5703565814020993,lithe,7.403899941660739,4,unknown,yes,none,pointed,fluted,Brazil,2,80.9117585444656,no,no,no,OK,1998,Amazonian Blue
female,adult,silver,amber,grey,0.0,snub,pointed,partial,smooth,scaled,no,0.8244384663930933,lithe,0.0,4,no,no,short,none,fluted,Central America,1,0.0,no,no,no,VM,2007,Amazonian Blue
unknown,adult,grey,orange,green,3.965577923093295,snub,pointed,full,unknown,mixed,no,0.9687587478621524,lithe,14.292105700820446,4,no,no,unknown,unknown,fluted,Arctic,2,140.41894779405393,no,no,no,KN,1960,Amazonian Blue
male,adult,blue,yellow,white,5.815192696809015,snub,pointed,no,smooth,scaled,no,0.8272030761058672,lithe,14.750748129376523,4,unknown,yes,short,pointed,fluted,Argentina,3,189.31282324012443,no,no,no,OK,2016,Amazonian Blue
unknown,unknown,grey,red,white,2.885146418182765,snub,pointed,no,smooth,mixed,no,0.5113804407200552,lithe,8.771045508424908,4,no,no,short,none,fluted,Central America,2,94.9854578902392,no,no,yes,FF,1967,Amazonian Blue
unknown,unknown,white,orange,blue,6.787462937660114,snub,pointed,partial,smooth,mixed,no,0.5062433873668797,lithe,15.474995270912483,4,unknown,no,short,pointed,fluted,Arctic,2,161.04805580951736,no,no,yes,NN,1967,Amazonian Blue
female,adult,white,yellow,green,5.000008798582957,snub,pointed,partial,smooth,mixed,no,0.6574933327097188,lithe,10.518607309993808,4,unknown,no,short,pointed,fluted,Chile,2,117.66356775827239,no,no,no,CT,2008,Amazonian Blue
female,juvenile,silver,amber,grey,2.820324569980364,snub,unknown,no,unknown,scaled,no,0.3745042100776772,lithe,7.014528532648204,4,no,no,short,none,fluted,Open Ocean,2,71.63396508308234,no,no,no,BB,2014,Amazonian Blue
male,adult,grey,red,white,4.211672811360667,snub,pointed,full,smooth,mixed,no,0.8058856154754812,lithe,0.0,4,no,yes,short,pointed,fluted,Peru,1,0.0,no,no,no,VM,1984,Amazonian Blue
unknown,elder,grey,red,green,3.773958849693463,unknown,pointed,unknown,smooth,mixed,no,0.46926985964704054,lithe,0.0,4,no,no,short,pointed,fluted,Open Ocean,2,112.50390391741718,no,no,yes,BB,1986,Amazonian Blue
female,elder,white,yellow,blue,0.0,snub,pointed,no,smooth,scaled,no,0.8364939234472164,lithe,15.842369379306122,4,no,no,short,pointed,fluted,Chile,2,0.0,no,no,yes,NK,2021,Amazonian Blue
unknown,elder,white,yellow,silver,6.207276115588809,snub,pointed,full,smooth,scaled,no,0.9052583949108445,lithe,12.074890435114662,4,unknown,no,none,none,fluted,Brazil,2,89.26347148619607,no,no,yes,NR,1984,Amazonian Blue
unknown,unknown,grey,red,blue,5.608811805246649,snub,pointed,full,smooth,scaled,no,1.0449580719369866,lithe,13.411157831749557,4,unknown,no,short,none,fluted,Open Ocean,2,96.29397932029475,no,no,no,KN,2022,Amazonian Blue
female,unknown,green,red,silver,3.621193342305504,snub,pointed,full,smooth,mixed,no,0.934208499094109,lithe,9.769553706368951,4,unknown,no,none,none,fluted,Arctic,2,146.82904644482807,no,no,yes,OK,1973,Amazonian Blue
female,elder,silver,orange,white,5.551701380400958,snub,pointed,no,unknown,mixed,no,0.8683069452692601,lithe,18.602748764211714,4,unknown,no,short,none,fluted,Argentina,1,213.63741389906286,no,no,yes,BB,1966,Amazonian Blue
male,elder,blue,yellow,white,5.709827157881887,snub,unknown,no,smooth,mixed,no,0.0,lithe,0.0,4,unknown,yes,none,pointed,fluted,Chile,2,0.0,no,no,no,FF,2000,Amazonian Blue
male,adult,white,orange,blue,5.353805495946893,snub,pointed,no,smooth,mixed,no,1.0129892409564354,lithe,10.763525259077374,4,no,yes,short,none,fluted,Peru,2,112.26577630567675,no,no,no,CT,1978,Amazonian Blue
female,adult,blue,yellow,white,4.274520269022556,snub,pointed,full,smooth,scaled,no,0.9353369536363445,lithe,9.822630642639773,4,unknown,no,none,unknown,fluted,Brazil,1,102.68981483788372,no,no,yes,SR,1981,Amazonian Blue
unknown,elder,green,red,blue,0.0,snub,unknown,unknown,smooth,mixed,no,0.0,lithe,0.0,4,no,no,short,pointed,fluted,Open Ocean,2,101.45959642308087,no,no,no,WX,2010,Amazonian Blue
female,adult,blue,yellow,green,8.59681077280972,snub,pointed,partial,smooth,scaled,no,1.6215930414706108,lithe,18.876674493596223,4,unknown,no,unknown,none,fluted,Arctic,2,187.84406466213835,no,no,yes,BR,1970,Amazonian Blue
unknown,adult,green,orange,silver,6.684264662287256,snub,pointed,no,smooth,mixed,no,0.8724168401233291,lithe,11.587615483440004,4,unknown,no,none,none,fluted,Peru,2,141.8500273370427,no,no,yes,SR,1992,Amazonian Blue
male,unknown,white,amber,grey,6.111708740117639,snub,pointed,full,smooth,scaled,no,0.829919921172701,lithe,14.249574015344297,4,no,no,none,pointed,fluted,Central America,3,104.88339568210336,no,no,yes,TR,1965,Amazonian Blue
female,adult,grey,orange,blue,0.0,unknown,pointed,no,smooth,scaled,no,0.9557361060169229,lithe,0.0,4,unknown,no,short,pointed,unknown,Open Ocean,2,0.0,no,no,yes,FF,1993,Amazonian Blue
male,elder,green,amber,white,0.0,snub,pointed,full,smooth,scaled,no,0.3061030103069409,lithe,0.0,4,no,yes,none,pointed,fluted,Chile,1,0.0,no,no,no,BB,1979,Amazonian Blue
male,adult,white,amber,white,3.208818179108186,snub,pointed,full,smooth,scaled,no,0.4584554277164978,lithe,8.313489739220461,4,no,yes,short,none,fluted,Peru,2,126.518648069666,no,no,no,FF,1986,Amazonian Blue
unknown,adult,grey,orange,grey,0.0,snub,pointed,partial,smooth,scaled,no,0.0,lithe,8.409354356776268,4,no,no,none,none,unknown,Brazil,2,110.48284332521844,no,no,yes,WX,1991,Amazonian Blue
unknown,elder,silver,yellow,grey,5.105914554315779,snub,pointed,full,smooth,mixed,no,0.7446520831739935,lithe,15.94059297567638,4,unknown,no,short,none,fluted,Peru,1,141.88647061794163,no,no,yes,WX,2007,Amazonian Blue
female,unknown,white,orange,green,4.225655587029662,snub,pointed,full,unknown,mixed,no,0.5348610177432739,lithe,8.718294475277615,4,unknown,no,short,none,fluted,Central America,3,73.97657694108136,no,no,no,TR,1976,Amazonian Blue
female,adult,white,amber,white,7.4060248508542585,snub,pointed,full,unknown,scaled,no,1.1777517445861538,lithe,15.672850374078632,4,no,no,none,none,fluted,Central America,1,135.2861024597587,no,no,yes,NK,1970,Amazonian Blue
female,unknown,green,orange,green,2.710199729493484,snub,pointed,full,unknown,mixed,no,0.4833179104356831,lithe,7.78139156043144,4,unknown,no,short,pointed,fluted,Argentina,2,70.94962451187175,no,no,yes,NK,1959,Amazonian Blue
unknown,adult,green,orange,silver,4.457696532640618,snub,unknown,no,smooth,mixed,no,0.3456146484980509,lithe,7.792739626295877,4,no,no,none,unknown,fluted,Arctic,1,119.89125493465187,no,no,no,VM,1998,Amazonian Blue
female,adult,blue,amber,silver,4.697616757837037,snub,pointed,full,unknown,scaled,no,0.8607322084866315,lithe,15.511806311169964,4,no,no,short,pointed,fluted,Argentina,2,216.32142870598236,no,no,yes,KN,1968,Amazonian Blue
female,juvenile,silver,red,blue,0.0,snub,unknown,partial,smooth,mixed,no,0.0,lithe,5.68831800612302,4,no,no,none,pointed,fluted,Peru,1,88.39712459166847,no,no,no,WX,1955,Amazonian Blue
female,unknown,white,amber,grey,3.9612203046962904,snub,pointed,partial,smooth,mixed,no,0.4740582490166746,lithe,5.187003868965122,4,no,no,none,none,unknown,Argentina,1,64.53920837969018,no,no,yes,LM,1955,Amazonian Blue
female,elder,green,yellow,grey,5.309505779068919,unknown,pointed,no,smooth,scaled,no,0.9088765390715897,lithe,14.525313119315932,4,no,no,none,pointed,fluted,Argentina,1,123.47889192882468,no,no,no,TR,1955,Amazonian Blue
female,elder,silver,red,grey,5.661550949693511,snub,pointed,partial,unknown,scaled,no,0.6323551880729513,lithe,15.395067106588138,4,unknown,no,none,pointed,fluted,Arctic,2,196.8799395972345,no,no,yes,CT,1987,Amazonian Blue
male,elder,blue,unknown,silver,2.514924960698262,snub,pointed,full,smooth,scaled,no,0.4354525595689403,lithe,5.523277969455053,4,unknown,yes,none,pointed,fluted,Chile,1,67.40302372236526,no,no,yes,NK,1977,Amazonian Blue
unknown,elder,white,orange,green,0.0,snub,pointed,partial,smooth,mixed,no,0.6106761107090399,lithe,0.0,4,unknown,no,none,none,fluted,Central America,1,0.0,no,no,no,BR,2021,Amazonian Blue
male,unknown,silver,amber,green,3.8725309796387646,snub,pointed,no,smooth,scaled,no,0.7039056861624046,lithe,7.860855799529411,4,no,no,short,none,fluted,Chile,3,133.81887728476673,no,no,yes,NK,2021,Amazonian Blue
unknown,adult,silver,red,white,4.8890436061450995,snub,pointed,no,unknown,scaled,no,0.6932694815833242,lithe,11.257617199383594,4,no,no,none,none,fluted,Central America,2,128.89351539965438,no,no,no,OH,1983,Amazonian Blue
female,unknown,white,red,green,4.458250864458962,snub,pointed,full,smooth,mixed,no,0.0,lithe,10.423034958092062,4,no,no,none,none,fluted,Peru,1,129.9174026136997,no,no,no,DR,1980,Amazonian Blue
female,unknown,green,unknown,green,5.691304535559202,snub,pointed,partial,smooth,mixed,no,0.9278673877575437,lithe,12.83132637469218,4,no,no,none,none,unknown,Brazil,2,99.65887679685291,no,no,yes,LM,2006,Amazonian Blue
unknown,adult,white,red,grey,4.095749413537811,snub,pointed,no,smooth,mixed,no,0.5423793612374108,lithe,0.0,4,unknown,no,short,pointed,fluted,Chile,1,0.0,no,no,yes,VM,1970,Amazonian Blue
male,elder,green,red,blue,4.71412458131529,snub,pointed,full,smooth,scaled,no,0.5700294953891313,lithe,13.815966908180446,4,no,yes,short,pointed,fluted,Central America,1,176.74220675453122,no,no,no,FF,1996,Amazonian Blue
female,unknown,green,red,grey,4.162428771917169,snub,unknown,no,smooth,scaled,no,0.6302921607152074,lithe,13.159539119633385,4,no,no,none,none,fluted,Open Ocean,1,153.92454870453537,no,no,no,BB,1977,Amazonian Blue
female,adult,grey,amber,grey,4.740546096145304,snub,pointed,partial,smooth,unknown,no,0.8619840560197064,lithe,12.12820580181993,4,unknown,no,short,none,unknown,Chile,2,101.6973379775892,no,no,yes,NR,2013,Amazonian Blue
female,adult,white,orange,grey,0.0,snub,pointed,full,smooth,mixed,no,0.7564969214606015,lithe,0.0,4,no,no,none,pointed,fluted,Chile,1,210.30953912136349,no,no,no,OK,1962,Amazonian Blue
unknown,unknown,grey,red,silver,5.190503040137647,snub,pointed,full,smooth,scaled,no,0.7848339150417195,lithe,8.853744089648439,4,unknown,no,none,pointed,fluted,Argentina,1,92.92716707831627,no,no,no,WX,2013,Amazonian Blue
unknown,unknown,white,yellow,white,2.592909431080086,snub,pointed,partial,smooth,mixed,no,0.0,lithe,0.0,4,no,no,none,none,fluted,Central America,2,130.3996054364928,no,no,no,LM,1992,Amazonian Blue
male,adult,blue,yellow,white,6.176840558827066,snub,pointed,full,smooth,scaled,no,0.7249292385150548,lithe,13.427081041203728,4,unknown,yes,short,none,fluted,Central America,1,130.13609832392083,no,no,yes,NK,2007,Amazonian Blue
female,adult,blue,amber,green,5.353848863363598,snub,unknown,partial,smooth,mixed,no,0.7125995577103699,lithe,7.510257305659731,4,no,no,none,pointed,fluted,Brazil,2,80.34677797174696,no,no,no,VM,1965,Amazonian Blue
male,adult,grey,unknown,green,4.31116004895653,snub,pointed,full,smooth,mixed,no,0.6610038041015539,lithe,9.338527850295474,4,unknown,yes,short,none,fluted,Argentina,2,126.89896007800508,no,no,yes,CT,2002,Amazonian Blue
female,adult,silver,red,white,4.91390229346538,snub,pointed,no,smooth,scaled,no,0.5495440484922736,lithe,11.237833830027165,4,no,no,none,none,unknown,Open Ocean,3,90.90340943075694,no,no,yes,TR,2002,Amazonian Blue
male,juvenile,grey,yellow,green,2.138205361608216,unknown,pointed,partial,smooth,scaled,no,0.25275804161395016,lithe,5.121001213649443,4,unknown,no,none,pointed,fluted,Peru,2,97.68942477577441,no,no,no,BR,2006,Amazonian Blue
female,unknown,grey,orange,blue,3.8723813759837236,snub,unknown,partial,smooth,mixed,no,0.7355776485267392,lithe,9.928550035806014,4,unknown,no,short,none,fluted,Chile,2,100.54578830998045,no,no,yes,SX,1981,Amazonian Blue
female,adult,grey,red,silver,5.837394270389552,snub,unknown,partial,smooth,mixed,no,0.8880452657625639,lithe,16.454780108107034,4,no,no,none,pointed,unknown,Open Ocean,1,124.14986428292468,no,no,no,DR,1970,Amazonian Blue
female,elder,silver,orange,grey,5.5084248173665324,snub,pointed,no,smooth,scaled,no,0.7710374790426671,lithe,15.900508838330882,4,unknown,no,none,pointed,fluted,Open Ocean,1,102.74584597019012,no,no,no,DR,1975,Amazonian Blue
female,juvenile,white,red,green,4.930395526599592,unknown,pointed,full,smooth,scaled,no,1.0331797977536272,lithe,8.848843398308953,4,unknown,no,short,none,fluted,Central America,1,107.7465238828721,no,no,no,TX,1978,Amazonian Blue
male,adult,green,yellow,white,3.9840641738246254,snub,pointed,full,unknown,scaled,no,0.589630507874311,lithe,15.467099185286115,4,unknown,yes,short,none,fluted,Brazil,2,175.4747442838794,no,no,yes,LM,1962,Amazonian Blue
male,unknown,grey,orange,silver,4.756669084962331,snub,pointed,partial,smooth,scaled,no,1.0368351908424949,lithe,8.427156254812425,4,unknown,no,short,none,unknown,Open Ocean,1,108.72684142415996,no,no,yes,SR,2005,Amazonian Blue
female,adult,silver,yellow,grey,3.857332062216554,unknown,pointed,full,smooth,mixed,no,0.582620155846261,lithe,7.558282584785557,4,unknown,no,short,unknown,fluted,Central America,1,81.01154550371719,no,no,no,BB,1955,Amazonian Blue
female,unknown,blue,red,silver,4.358888273727251,snub,pointed,no,unknown,mixed,no,0.5059526197281374,lithe,7.408916637079262,4,unknown,no,short,none,fluted,Argentina,1,114.44087449573702,no,no,no,DR,2020,Amazonian Blue
male,adult,white,amber,silver,6.290773269507333,snub,pointed,no,smooth,scaled,no,0.5748365433033572,lithe,12.788221121473432,4,unknown,yes,none,none,fluted,Argentina,1,84.7082574294359,no,no,yes,SX,1978,Amazonian Blue
female,juvenile,blue,red,white,0.0,snub,pointed,partial,smooth,mixed,no,0.5176470919764329,lithe,10.907356901038085,4,no,no,short,pointed,fluted,Open Ocean,1,0.0,no,no,yes,TR,1969,Amazonian Blue
unknown,elder,silver,orange,blue,4.418296713239416,snub,pointed,partial,unknown,scaled,no,0.6290765535194811,lithe,13.109409406577434,4,no,no,none,pointed,fluted,Argentina,1,97.67724156553987,no,no,yes,WX,1995,Amazonian Blue
female,unknown,blue,unknown,silver,0.0,unknown,pointed,full,smooth,scaled,no,1.0588141697648825,lithe,0.0,4,unknown,no,none,none,fluted,Argentina,1,0.0,no,no,yes,BB,2017,Amazonian Blue
female,juvenile,blue,yellow,white,0.0,unknown,pointed,full,smooth,mixed,no,0.0,lithe,0.0,4,unknown,no,short,pointed,fluted,Peru,1,83.88852122816868,no,no,no,AB,1988,Amazonian Blue
female,adult,silver,red,silver,7.567395275143805,snub,pointed,full,smooth,scaled,no,0.0,lithe,11.829190462496342,4,no,no,none,pointed,fluted,Open Ocean,3,0.0,no,no,yes,BR,1961,Amazonian Blue
unknown,adult,white,yellow,white,3.7011268736649683,unknown,pointed,partial,smooth,scaled,no,0.7726824849996431,lithe,11.492457659022406,4,unknown,no,short,none,fluted,Chile,1,116.68427530172775,no,no,no,BB,2015,Amazonian Blue
male,juvenile,silver,yellow,silver,2.238641728085486,snub,unknown,no,smooth,mixed,no,0.5178704284720603,lithe,6.497189346825634,4,unknown,no,short,unknown,fluted,Central America,2,92.16110286597352,no,no,yes,OH,1968,Amazonian Blue
female,unknown,blue,orange,blue,3.574509650202628,snub,pointed,unknown,smooth,scaled,no,0.4501049727809351,lithe,5.168434060038431,4,no,no,none,none,fluted,Peru,3,0.0,no,no,yes,FF,2019,Amazonian Blue
unknown,adult,white,orange,silver,4.170332718784549,snub,pointed,partial,smooth,scaled,no,0.6274649072196858,lithe,9.946302777485142,4,no,no,none,pointed,fluted,Peru,2,112.9760275248709,no,no,no,U,1982,Amazonian Blue
male,adult,silver,red,blue,4.625428056289356,unknown,pointed,no,smooth,scaled,no,0.8399105482600601,lithe,13.245310770111654,4,unknown,yes,short,pointed,fluted,Argentina,3,112.20151355929619,no,no,yes,SR,1998,Amazonian Blue
female,juvenile,blue,yellow,white,3.99643594664993,snub,pointed,full,unknown,scaled,no,0.46484973230301546,lithe,8.155122550178893,4,no,no,short,pointed,fluted,Open Ocean,2,115.66363271585911,no,no,yes,SR,2010,Amazonian Blue
male,adult,green,orange,blue,0.0,snub,pointed,partial,smooth,scaled,no,0.0,lithe,0.0,4,unknown,yes,none,none,fluted,Arctic,3,82.45871052663038,no,no,yes,U,1963,Amazonian Blue
male,unknown,silver,yellow,blue,0.0,snub,unknown,full,smooth,scaled,no,0.0,lithe,11.40751625483421,4,unknown,no,none,pointed,fluted,Argentina,1,121.45559767887346,no,no,yes,NN,1957,Amazonian Blue
unknown,juvenile,silver,orange,grey,2.947957775111932,snub,pointed,partial,smooth,unknown,no,0.39975581508476515,lithe,11.4141272637501,4,unknown,no,short,pointed,fluted,Argentina,1,154.6653088458565,no,no,no,NR,1990,Amazonian Blue
male,adult,grey,orange,grey,0.0,unknown,pointed,no,unknown,mixed,no,0.0,lithe,0.0,4,no,yes,none,none,fluted,Brazil,3,142.65732173544305,no,no,no,KN,1968,Amazonian Blue
male,elder,grey,amber,white,0.0,snub,pointed,partial,unknown,scaled,no,0.6568498871767117,lithe,11.08030629860608,4,unknown,yes,short,pointed,unknown,Central America,2,125.56695934526935,no,no,yes,LM,1968,Amazonian Blue
male,adult,silver,yellow,white,4.472675289793641,snub,unknown,partial,smooth,scaled,no,0.43898969037388824,lithe,11.737753805216402,4,unknown,yes,short,pointed,fluted,Brazil,3,116.63254493673129,no,no,yes,SX,1995,Amazonian Blue
male,unknown,green,red,white,4.626333096890339,snub,pointed,full,smooth,scaled,no,0.8994854536777678,lithe,11.425171942539023,4,unknown,no,none,pointed,fluted,Arctic,2,89.46216674434571,no,no,yes,CT,2018,Amazonian Blue
female,unknown,silver,yellow,silver,5.451916454324197,snub,pointed,no,smooth,mixed,no,1.0070564755659093,lithe,13.38488901791191,4,unknown,no,none,none,fluted,Chile,1,147.01368918081147,no,no,yes,KN,1955,Amazonian Blue
unknown,juvenile,green,red,white,6.185058606180288,snub,pointed,full,unknown,scaled,no,0.9707105725194897,lithe,10.730987010937682,4,no,no,short,pointed,fluted,Argentina,1,131.8653813867909,no,no,no,BB,2023,Amazonian Blue
unknown,elder,white,red,blue,3.9306384356835684,snub,pointed,partial,smooth,scaled,no,0.3724892370126351,lithe,10.706837051761813,4,unknown,no,short,pointed,fluted,Central America,2,124.92934566713066,no,no,yes,VM,1965,Amazonian Blue
unknown,adult,blue,red,silver,4.463209314713388,unknown,pointed,partial,smooth,scaled,no,0.0,lithe,11.611088239434517,4,no,no,short,unknown,fluted,Peru,1,0.0,no,no,yes,NK,1985,Amazonian Blue
female,unknown,silver,yellow,grey,0.0,snub,pointed,no,unknown,scaled,no,0.0,lithe,10.88776926283617,4,no,no,short,pointed,unknown,Argentina,1,109.520208819584,no,no,yes,NR,1992,Amazonian Blue
female,unknown,white,amber,grey,4.411891565334907,snub,pointed,no,smooth,mixed,no,0.9103005738260729,lithe,7.343115757692175,4,unknown,no,none,pointed,fluted,Open Ocean,2,69.64571602641277,no,no,yes,SX,1964,Amazonian Blue
female,unknown,green,amber,blue,0.0,unknown,unknown,full,smooth,scaled,no,0.5482385847935043,lithe,14.00619831791344,4,no,no,none,none,fluted,Open Ocean,1,0.0,no,no,no,NK,1975,Amazonian Blue
unknown,juvenile,grey,yellow,white,4.25757662246598,snub,pointed,no,smooth,scaled,no,0.3822328992314371,lithe,11.128437181224047,4,unknown,no,short,pointed,fluted,Peru,2,109.55028531540425,no,no,yes,NR,1988,Amazonian Blue
unknown,juvenile,white,red,silver,5.613596495208556,snub,pointed,partial,smooth,scaled,no,0.671956269837535,lithe,14.7487947491822,4,no,no,none,none,fluted,Chile,2,180.2113236947695,no,no,yes,BB,2018,Amazonian Blue
unknown,unknown,white,amber,green,3.620458526265209,snub,pointed,partial,smooth,scaled,no,0.6098890684649148,lithe,6.231390946792131,4,no,no,none,none,fluted,Argentina,3,108.93726501752451,no,no,yes,AB,1964,Amazonian Blue
unknown,unknown,grey,orange,green,6.311874553986049,snub,pointed,partial,smooth,scaled,no,1.1963051672070197,lithe,11.604621636023362,4,no,no,none,none,fluted,Argentina,3,110.84821635670576,no,no,no,NR,1966,Amazonian Blue
female,juvenile,silver,red,silver,3.063999020831932,snub,pointed,full,smooth,scaled,no,0.36769443316616757,lithe,8.02234344699711,4,unknown,no,short,none,fluted,Brazil,1,121.11445349529937,no,no,yes,SX,1994,Amazonian Blue
female,unknown,white,amber,silver,2.560197689658809,snub,pointed,full,smooth,unknown,no,0.41288314426147865,lithe,6.699008102891718,4,unknown,no,none,pointed,fluted,Peru,2,90.45952237441928,no,no,no,OK,2021,Amazonian Blue
male,unknown,green,red,white,4.163357694924202,snub,pointed,partial,smooth,scaled,no,0.8252205236214689,lithe,9.05330761364855,4,unknown,no,short,pointed,fluted,Central America,2,138.0758107531369,no,no,no,NN,1965,Amazonian Blue
female,elder,silver,amber,green,0.0,snub,unknown,partial,smooth,mixed,no,0.5573881657793124,lithe,10.687687198179923,4,unknown,no,short,none,unknown,Peru,1,0.0,no,no,yes,LM,2022,Amazonian Blue
male,adult,blue,amber,grey,3.2094185621913396,snub,pointed,no,smooth,mixed,no,0.0,lithe,11.337282666064441,4,unknown,yes,none,none,fluted,Arctic,2,0.0,no,no,no,FF,1967,Amazonian Blue
unknown,unknown,white,red,grey,5.149451702745994,snub,pointed,full,smooth,scaled,no,0.6525837038537804,lithe,14.749389470841141,4,no,no,short,pointed,fluted,Central America,2,123.27856268233187,no,no,no,LM,2004,Amazonian Blue
female,elder,blue,amber,grey,6.195795246704182,snub,pointed,full,smooth,scaled,no,0.8598081913652174,lithe,8.550178298090556,4,no,no,short,none,fluted,Argentina,1,85.4289731007923,no,no,no,TR,1958,Amazonian Blue
unknown,elder,white,orange,silver,5.5101099315545,snub,unknown,partial,smooth,scaled,no,0.44548406249817624,lithe,8.282988530738477,4,unknown,no,short,none,fluted,Arctic,1,86.53035122480422,no,no,yes,LM,2004,Amazonian Blue
unknown,unknown,blue,yellow,white,5.7128123990548305,snub,pointed,no,smooth,scaled,no,0.5886486537790949,lithe,11.951201235998177,4,unknown,no,unknown,none,fluted,Arctic,1,136.79274905069602,no,no,no,OH,1988,Amazonian Blue
female,unknown,white,red,grey,0.0,snub,pointed,partial,smooth,mixed,no,0.7950419712947127,lithe,0.0,4,unknown,no,none,pointed,fluted,Arctic,2,142.01989294093767,no,no,yes,AB,1994,Amazonian Blue
