gender,estimated_age,color_of_scales,color_of_eyes,color_of_wings,est_body_length,shape_of_snout,shape_of_teeth,scales_present,scale_texture,body_texture,feathers_present,snout_length,shape_of_body,wingspan,number_of_limbs,facial_spikes,frilled,length_of_horns,shape_of_horns,shape_of_tail,loc_of_sighting,aggressiveness,flight_speed,is_venomous,breathing_fire_observed,breathing_ice_observed,observed_by,year_observed,species
male,juvenile,mottled,amber,brown,13.41360486319735,snub,curved,yes,rough,scaled,no,1.735970250002741,lithe,31.0,2,yes,no,long,pointed,club,Ukraine,10,79.35518239738875,no,yes,no,LM,2010,Hungarian Horntail
female,juvenile,bronze,multicolored,mottled,16.3894916106214,snub,curved,yes,rough,scaled,no,2.786532444633787,lithe,0.0,2,yes,no,long,pointed,spiked,Hungary,9,73.7980975930327,no,yes,no,NN,1993,Hungarian Horntail
male,adult,black,amber,mottled,16.29818702515766,snub,curved,partial,rough,mixed,no,1.978925541636231,lithe,38.0,2,yes,no,long,pointed,pointed,Hungary,9,71.4240533936282,no,no,no,KN,2023,Hungarian Horntail
male,adult,brown,multicolored,mottled,18.09674810650034,snub,curved,yes,rough,scaled,no,2.6422882188736905,lithe,43.0,2,yes,no,long,pointed,pointed,Hungary,10,74.09900189673577,no,yes,no,BB,2004,Hungarian Horntail
male,juvenile,brown,multicolored,mottled,13.792489290902648,snub,curved,partial,rough,mixed,no,2.150386129581466,lithe,30.0,2,yes,no,long,pointed,pointed,Scotland,10,82.72880175623554,no,yes,no,VM,2011,Hungarian Horntail
male,adult,black,yellow,gold,17.515389484078668,snub,curved,yes,rough,scaled,no,1.975608168317725,lithe,39.0,2,yes,no,long,pointed,spiked,Hungary,10,0.0,no,yes,no,BR,2006,Hungarian Horntail
female,juvenile,black,yellow,gold,0.0,snub,curved,partial,rough,mixed,no,3.078030273590816,lithe,0.0,2,yes,no,long,pointed,pointed,Ukraine,10,0.0,no,yes,no,VM,1960,Hungarian Horntail
female,juvenile,brown,multicolored,gold,13.258608927348176,snub,curved,partial,rough,mixed,no,1.9959969262793489,lithe,35.0,1,yes,no,long,pointed,spiked,Ukraine,10,0.0,no,yes,no,CT,1995,Hungarian Horntail
female,elder,brown,yellow,brown,28.048293558565632,snub,curved,yes,rough,scaled,no,3.450264426930571,lithe,77.0,2,yes,no,long,pointed,pointed,Open Ocean,10,73.53034203092145,no,yes,no,OH,1957,Hungarian Horntail
female,adult,mottled,multicolored,mottled,0.0,snub,curved,partial,rough,mixed,no,3.1731370383118334,lithe,56.0,2,yes,no,long,pointed,pointed,Hungary,10,80.15596318642042,no,yes,no,OK,1968,Hungarian Horntail
male,elder,black,yellow,brown,24.789151716364692,snub,curved,partial,rough,mixed,no,2.3152584326489603,lithe,46.0,2,yes,no,long,pointed,spiked,Hungary,9,72.57375948208127,no,yes,no,BB,1993,Hungarian Horntail
female,adult,brown,yellow,brown,25.288403732226243,snub,curved,partial,rough,mixed,no,3.087761999011502,lithe,52.0,2,yes,no,long,pointed,pointed,Hungary,10,0.0,no,yes,no,DR,2012,Hungarian Horntail
female,juvenile,mottled,multicolored,brown,13.993844570582358,snub,curved,yes,rough,scaled,no,2.1479549171153973,lithe,0.0,2,yes,no,long,pointed,spiked,Romania,9,0.0,no,yes,no,WX,1982,Hungarian Horntail
unknown,juvenile,brown,multicolored,gold,21.891359470823645,snub,curved,yes,rough,scaled,no,2.934694339586148,lithe,48.0,2,yes,no,long,pointed,pointed,Ukraine,9,72.20644820164412,no,yes,no,BB,2001,Hungarian Horntail
male,adult,brown,amber,mottled,17.251574994893005,snub,curved,yes,rough,scaled,no,1.9546558828545972,lithe,39.0,2,yes,no,long,pointed,spiked,Scotland,10,0.0,no,yes,no,FF,2001,Hungarian Horntail
female,adult,black,amber,brown,24.116839115259314,snub,curved,yes,rough,scaled,no,0.0,lithe,60.0,2,yes,no,long,pointed,spiked,Hungary,10,60.271294316453485,no,yes,no,OK,1960,Hungarian Horntail
female,adult,black,yellow,gold,22.58872452028931,snub,curved,partial,rough,mixed,no,2.455638297629319,lithe,0.0,2,yes,no,long,pointed,spiked,Hungary,10,0.0,no,yes,no,BR,2021,Hungarian Horntail
male,juvenile,black,amber,mottled,15.619204410559545,snub,curved,partial,rough,mixed,no,2.414932093511782,lithe,34.0,2,yes,no,long,pointed,pointed,Hungary,9,80.0767786247767,no,yes,no,CT,1989,Hungarian Horntail
female,adult,bronze,amber,mottled,22.830102411893304,snub,curved,partial,rough,mixed,no,3.447946008447648,lithe,63.0,2,yes,no,long,pointed,spiked,Hungary,10,0.0,no,yes,no,NN,1960,Hungarian Horntail
male,juvenile,bronze,multicolored,gold,11.333234610409761,snub,curved,partial,rough,mixed,no,1.8136575367240328,lithe,21.0,2,yes,no,long,pointed,pointed,Hungary,10,71.4149588761864,no,yes,no,SR,1975,Hungarian Horntail
female,adult,mottled,multicolored,gold,27.7785780470405,snub,curved,yes,rough,scaled,no,3.4218735701274507,lithe,71.0,2,yes,no,long,pointed,pointed,Scotland,10,69.5025636063734,no,yes,no,OK,1990,Hungarian Horntail
female,adult,bronze,yellow,brown,26.63568569456199,snub,curved,yes,rough,scaled,no,0.0,lithe,68.0,2,yes,no,long,pointed,club,Open Ocean,10,64.92938976818031,no,yes,no,KN,1974,Hungarian Horntail
unknown,juvenile,brown,amber,brown,16.07753602056289,snub,curved,yes,rough,scaled,no,2.4834115121739164,lithe,42.0,2,yes,no,long,pointed,club,Romania,9,61.54895704532125,no,no,no,OH,2016,Hungarian Horntail
female,juvenile,mottled,amber,brown,13.906611620129963,snub,curved,partial,rough,mixed,no,1.7255875507281577,lithe,35.0,2,yes,no,long,pointed,pointed,Ukraine,10,71.28347948444708,no,yes,no,U,1974,Hungarian Horntail
female,juvenile,brown,amber,gold,0.0,snub,curved,partial,rough,mixed,no,2.3488407278849515,lithe,0.0,2,yes,no,long,pointed,spiked,Hungary,9,75.42075124802558,no,yes,no,BB,1991,Hungarian Horntail
female,adult,brown,amber,brown,25.613931339938073,snub,curved,yes,rough,scaled,no,2.9341421866823483,lithe,65.0,2,yes,no,long,pointed,pointed,Hungary,10,70.87421070428059,no,yes,no,VM,1964,Hungarian Horntail
female,juvenile,brown,amber,brown,11.747464530863232,snub,curved,partial,rough,mixed,no,1.9865962993985167,lithe,34.0,2,yes,no,long,pointed,spiked,Bulgaria,10,78.9861610686631,no,yes,no,AB,2012,Hungarian Horntail
female,adult,mottled,yellow,brown,25.58210807512764,snub,curved,yes,rough,scaled,no,0.0,lithe,62.0,2,yes,no,long,pointed,spiked,Bulgaria,10,0.0,no,yes,no,OK,1991,Hungarian Horntail
female,juvenile,mottled,yellow,brown,13.140025770671665,snub,curved,partial,rough,mixed,no,2.003397271673414,lithe,11.55454138708284,2,yes,no,long,pointed,pointed,Hungary,10,0.0,no,yes,no,BB,1961,Hungarian Horntail
female,juvenile,bronze,multicolored,mottled,0.0,snub,curved,yes,rough,scaled,no,2.6955290469324313,lithe,43.0,2,yes,no,long,pointed,pointed,Hungary,10,74.21939696381928,no,yes,no,AB,1956,Hungarian Horntail
female,juvenile,bronze,multicolored,brown,12.939591282974225,snub,curved,yes,rough,scaled,no,1.8923613413782734,lithe,34.0,2,yes,no,long,pointed,spiked,Open Ocean,10,82.79371674328249,no,yes,no,OH,1985,Hungarian Horntail
female,adult,brown,multicolored,mottled,0.0,snub,curved,yes,rough,scaled,no,2.916439143817668,lithe,71.0,2,yes,no,long,pointed,club,Ukraine,10,71.44726097042467,no,no,no,OH,1956,Hungarian Horntail
female,adult,brown,amber,mottled,21.26721050217809,snub,curved,yes,rough,scaled,no,2.924756032383455,lithe,0.0,2,yes,no,long,pointed,spiked,Romania,10,58.8364710739686,no,no,no,OK,1985,Hungarian Horntail
unknown,juvenile,bronze,multicolored,mottled,21.118073345573617,snub,curved,yes,rough,scaled,no,0.0,lithe,49.0,2,yes,no,long,pointed,spiked,Hungary,9,0.0,no,yes,no,AB,1994,Hungarian Horntail
female,adult,black,multicolored,mottled,0.0,snub,curved,yes,rough,scaled,no,3.2385412400522533,lithe,65.0,2,yes,no,long,pointed,pointed,Hungary,10,74.46099684956094,no,yes,no,BB,1971,Hungarian Horntail
female,adult,black,multicolored,brown,19.86915137493098,snub,curved,yes,rough,scaled,no,2.9493470349574276,lithe,57.0,2,yes,no,long,pointed,pointed,Hungary,10,0.0,no,yes,no,SR,2011,Hungarian Horntail
male,adult,bronze,yellow,gold,20.490996599943397,snub,curved,yes,rough,scaled,no,3.126362790274369,lithe,45.0,2,yes,no,long,pointed,pointed,Scotland,10,63.71731637624679,no,yes,no,BB,1989,Hungarian Horntail
female,adult,mottled,yellow,mottled,30.39849226813697,snub,curved,partial,rough,mixed,no,3.125608115500293,lithe,68.0,2,yes,no,long,pointed,club,Hungary,10,79.88814519726164,no,no,no,CT,1968,Hungarian Horntail
female,adult,bronze,amber,gold,28.72808735593949,snub,curved,partial,rough,mixed,no,2.9606012340294026,lithe,67.0,2,yes,no,long,pointed,pointed,Romania,10,0.0,no,yes,no,TX,1981,Hungarian Horntail
unknown,adult,mottled,multicolored,brown,0.0,snub,curved,partial,rough,mixed,no,2.5884785416589318,lithe,49.0,2,yes,no,long,pointed,pointed,Bulgaria,10,74.21388478648984,no,yes,no,TR,1972,Hungarian Horntail
female,adult,bronze,amber,gold,20.104376351643594,snub,curved,yes,rough,scaled,no,2.116519212176609,lithe,51.0,2,yes,no,long,pointed,pointed,Hungary,10,0.0,no,yes,no,DR,2020,Hungarian Horntail
female,adult,mottled,amber,brown,19.912967728012013,snub,curved,partial,rough,mixed,no,2.3190768940668915,lithe,45.0,2,yes,no,long,pointed,spiked,Scotland,10,0.0,no,no,no,NN,1987,Hungarian Horntail
female,adult,bronze,multicolored,mottled,21.274266492417347,snub,curved,yes,rough,scaled,no,3.429150908432268,lithe,57.0,2,yes,no,long,pointed,pointed,Bulgaria,10,67.34335018315468,no,no,no,NN,2005,Hungarian Horntail
female,juvenile,black,amber,gold,12.874522000417087,snub,curved,partial,rough,mixed,no,1.5080615681033993,lithe,33.0,1,yes,no,long,pointed,pointed,Hungary,10,79.34919017446772,no,yes,no,NR,2021,Hungarian Horntail
female,adult,black,yellow,gold,0.0,snub,curved,partial,rough,mixed,no,2.2322023192772473,lithe,53.0,2,yes,no,long,pointed,spiked,Romania,10,0.0,no,yes,no,KN,1980,Hungarian Horntail
female,juvenile,brown,yellow,gold,17.848873104051734,snub,curved,yes,rough,scaled,no,2.5525616506507944,lithe,47.0,1,yes,no,long,pointed,spiked,Hungary,10,75.20970653068115,no,yes,no,KN,2023,Hungarian Horntail
male,juvenile,bronze,yellow,brown,13.565459245160286,snub,curved,partial,rough,mixed,no,1.8269436181866239,lithe,29.0,2,yes,no,long,pointed,spiked,Scotland,9,0.0,no,yes,no,U,1955,Hungarian Horntail
male,juvenile,mottled,yellow,mottled,11.467206385403886,snub,curved,yes,rough,scaled,no,1.6557571926048726,lithe,23.0,2,yes,no,long,pointed,spiked,Bulgaria,9,86.90135023884791,no,yes,no,NK,1991,Hungarian Horntail
female,adult,black,yellow,mottled,20.495021419262674,snub,curved,partial,rough,mixed,no,0.0,lithe,56.0,2,yes,no,long,pointed,spiked,Hungary,10,65.98992512122456,no,yes,no,DR,1974,Hungarian Horntail
male,elder,black,multicolored,gold,21.374768511770473,snub,curved,partial,rough,mixed,no,0.0,lithe,44.0,2,yes,no,long,pointed,spiked,Romania,10,78.86958693695053,no,yes,no,SX,1998,Hungarian Horntail
unknown,juvenile,black,yellow,gold,14.770696386553443,snub,curved,partial,rough,mixed,no,2.093891576038589,lithe,36.0,2,yes,no,long,pointed,club,Hungary,10,68.91076774394648,no,yes,no,OK,1979,Hungarian Horntail
female,juvenile,brown,yellow,mottled,0.0,snub,curved,partial,rough,mixed,no,2.4714017130208425,lithe,35.0,2,yes,no,long,pointed,pointed,Open Ocean,10,71.08752565434982,no,yes,no,BB,1996,Hungarian Horntail
female,adult,black,multicolored,gold,0.0,snub,curved,partial,rough,mixed,no,3.076288720442332,lithe,52.0,2,yes,no,long,pointed,pointed,Romania,10,60.96644766601202,no,yes,no,TR,1991,Hungarian Horntail
male,adult,bronze,yellow,gold,17.13634277984038,snub,curved,yes,rough,scaled,no,2.5909116221463524,lithe,38.0,2,yes,no,long,pointed,spiked,Ukraine,9,0.0,no,yes,no,AB,1984,Hungarian Horntail
female,juvenile,brown,yellow,mottled,12.758679639391827,snub,curved,partial,rough,mixed,no,2.3785037551334804,lithe,32.0,2,yes,no,long,pointed,club,Romania,10,72.92961414889729,no,yes,no,SR,1973,Hungarian Horntail
female,adult,bronze,amber,mottled,23.874131934119433,snub,curved,partial,rough,mixed,no,3.6968507755723437,lithe,57.0,2,yes,no,long,pointed,club,Bulgaria,10,0.0,no,yes,no,DR,2019,Hungarian Horntail
female,juvenile,mottled,yellow,mottled,13.575337365052697,snub,curved,yes,rough,scaled,no,1.9156396690655726,lithe,0.0,2,yes,no,long,pointed,pointed,Romania,9,75.73607167007358,no,no,no,NK,1989,Hungarian Horntail
female,juvenile,mottled,multicolored,brown,0.0,snub,curved,partial,rough,mixed,no,2.53677344902432,lithe,38.0,2,yes,no,long,pointed,pointed,Hungary,10,74.09126662211325,no,no,no,NK,1972,Hungarian Horntail
female,juvenile,brown,yellow,brown,15.58338905400733,snub,curved,partial,rough,mixed,no,2.927562825961762,lithe,45.0,2,yes,no,long,pointed,pointed,Hungary,10,68.76948742194969,no,yes,no,OH,1988,Hungarian Horntail
female,adult,black,amber,brown,26.418773209640406,snub,curved,yes,rough,scaled,no,3.452625033130368,lithe,55.0,2,yes,no,long,pointed,pointed,Open Ocean,10,64.41646872189109,no,yes,no,TR,2021,Hungarian Horntail
male,adult,bronze,yellow,brown,0.0,snub,curved,yes,rough,scaled,no,0.0,lithe,0.0,2,yes,no,long,pointed,spiked,Open Ocean,9,0.0,no,no,no,U,2005,Hungarian Horntail
female,adult,black,multicolored,brown,23.98766851143279,snub,curved,yes,rough,scaled,no,3.5028577706578266,lithe,67.0,2,yes,no,long,pointed,pointed,Hungary,10,67.10096046466016,no,yes,no,SR,2021,Hungarian Horntail
female,adult,bronze,yellow,mottled,20.3883056925454,snub,curved,yes,rough,scaled,no,2.9649596893678862,lithe,47.0,2,yes,no,long,pointed,spiked,Romania,10,78.26922463540748,no,yes,no,OH,1962,Hungarian Horntail
female,juvenile,mottled,multicolored,mottled,0.0,snub,curved,yes,rough,scaled,no,1.8986813338026969,lithe,0.0,2,yes,no,long,pointed,club,Bulgaria,9,82.96278883709444,no,yes,no,SR,1959,Hungarian Horntail
unknown,juvenile,brown,amber,mottled,17.692838426589713,snub,curved,yes,rough,scaled,no,2.6163978255804627,lithe,16.16217764687899,2,yes,no,long,pointed,spiked,Hungary,9,0.0,no,yes,no,NR,2005,Hungarian Horntail
male,juvenile,brown,amber,brown,9.432695822147206,snub,curved,partial,rough,mixed,no,0.0,lithe,25.0,2,yes,no,long,pointed,spiked,Scotland,9,82.8533257471406,no,yes,no,SX,1979,Hungarian Horntail
female,adult,brown,multicolored,brown,19.449874204019913,snub,curved,yes,rough,scaled,no,2.7096176962727534,lithe,0.0,2,yes,no,long,pointed,spiked,Romania,10,0.0,no,yes,no,TX,1961,Hungarian Horntail
male,juvenile,mottled,multicolored,gold,10.30932532737038,snub,curved,partial,rough,mixed,no,1.770013833848627,lithe,24.0,2,yes,no,long,pointed,spiked,Romania,9,82.58625497861895,no,yes,no,TR,1993,Hungarian Horntail
male,adult,brown,multicolored,brown,0.0,snub,curved,yes,rough,scaled,no,1.7317885692666275,lithe,37.0,2,yes,no,long,pointed,spiked,Hungary,10,0.0,no,yes,no,TX,1972,Hungarian Horntail
female,adult,mottled,yellow,brown,24.72286170317616,snub,curved,yes,rough,scaled,no,2.963929107830363,lithe,65.0,2,yes,no,long,pointed,pointed,Bulgaria,10,66.21684567124902,no,no,no,OH,1993,Hungarian Horntail
male,adult,brown,multicolored,mottled,22.22359984387662,snub,curved,yes,rough,scaled,no,2.351777018303624,lithe,46.0,2,yes,no,long,pointed,spiked,Hungary,9,70.32182764275396,no,yes,no,BB,1999,Hungarian Horntail
female,juvenile,bronze,amber,mottled,18.39481486421683,snub,curved,partial,rough,mixed,no,2.087969748658221,lithe,40.0,1,yes,no,long,pointed,pointed,Romania,9,70.74110933852876,no,yes,no,SR,1965,Hungarian Horntail
female,adult,mottled,multicolored,gold,27.58453391597227,snub,curved,partial,rough,mixed,no,2.902348933505595,lithe,76.0,2,yes,no,long,pointed,pointed,Bulgaria,10,71.58511103501387,no,yes,no,WX,1974,Hungarian Horntail
female,juvenile,bronze,yellow,brown,12.373511860024855,snub,curved,yes,rough,scaled,no,0.0,lithe,32.0,2,yes,no,long,pointed,pointed,Hungary,9,82.0094052469122,no,yes,no,NR,2017,Hungarian Horntail
unknown,juvenile,mottled,yellow,mottled,21.548793550078745,snub,curved,yes,rough,scaled,no,3.5733179888181437,lithe,48.0,2,yes,no,long,pointed,club,Hungary,10,69.73120558155276,no,yes,no,OH,2018,Hungarian Horntail
female,adult,black,yellow,brown,28.379846055656078,snub,curved,yes,rough,scaled,no,3.775821947362632,lithe,0.0,2,yes,no,long,pointed,spiked,Hungary,10,69.14106657192077,no,yes,no,AB,1968,Hungarian Horntail
female,adult,mottled,amber,brown,0.0,snub,curved,partial,rough,mixed,no,2.398346026820716,lithe,57.0,2,yes,no,long,pointed,spiked,Hungary,10,63.47339118779694,no,yes,no,TR,1968,Hungarian Horntail
male,adult,bronze,amber,gold,18.965999565649316,snub,curved,partial,rough,mixed,no,2.09328477385251,lithe,45.0,2,yes,no,long,pointed,spiked,Hungary,10,77.20814187259617,no,yes,no,NR,1959,Hungarian Horntail
female,juvenile,mottled,multicolored,gold,15.952862796800511,snub,curved,partial,rough,mixed,no,0.0,lithe,44.0,2,yes,no,long,pointed,spiked,Romania,9,81.94016719906746,no,yes,no,AB,1998,Hungarian Horntail
female,adult,bronze,multicolored,gold,28.176942953145137,snub,curved,partial,rough,mixed,no,4.059928125669439,lithe,0.0,2,yes,no,long,pointed,pointed,Romania,10,0.0,no,yes,no,LM,1978,Hungarian Horntail
male,adult,bronze,yellow,mottled,19.89304558225154,snub,curved,partial,rough,mixed,no,2.855016823334151,lithe,44.0,2,yes,no,long,pointed,spiked,Ukraine,9,68.67474943463114,no,yes,no,NN,2022,Hungarian Horntail
female,adult,brown,yellow,gold,0.0,snub,curved,yes,rough,scaled,no,3.4166568256487366,lithe,75.0,2,yes,no,long,pointed,pointed,Hungary,10,80.66606993623266,no,yes,no,BR,1960,Hungarian Horntail
male,juvenile,brown,amber,brown,13.964073247389221,snub,curved,partial,rough,mixed,no,1.9041521760365447,lithe,0.0,2,yes,no,long,pointed,pointed,Ukraine,9,92.353516493265,no,yes,no,SX,1988,Hungarian Horntail
female,adult,mottled,multicolored,gold,0.0,snub,curved,yes,rough,scaled,no,3.186708730288482,lithe,62.0,2,yes,no,long,pointed,club,Hungary,10,71.71413901659128,no,yes,no,VM,1963,Hungarian Horntail
female,adult,bronze,yellow,mottled,25.374541592366178,snub,curved,yes,rough,scaled,no,3.3148405698842054,lithe,62.0,2,yes,no,long,pointed,pointed,Ukraine,10,62.663325132631705,no,yes,no,BR,1961,Hungarian Horntail
female,adult,black,multicolored,brown,25.5049162735791,snub,curved,yes,rough,scaled,no,3.5455808522729098,lithe,65.0,2,yes,no,long,pointed,pointed,Romania,10,72.84967168858472,no,yes,no,NK,2010,Hungarian Horntail
female,adult,mottled,yellow,brown,28.84813208708211,snub,curved,yes,rough,scaled,no,3.485319885769848,lithe,64.0,2,yes,no,long,pointed,pointed,Hungary,10,70.65412006897539,no,yes,no,VM,1964,Hungarian Horntail
male,adult,brown,amber,mottled,0.0,snub,curved,yes,rough,scaled,no,3.27884928549403,lithe,54.0,2,yes,no,long,pointed,pointed,Hungary,10,0.0,no,yes,no,NK,2021,Hungarian Horntail
male,juvenile,black,amber,brown,10.178613850157593,snub,curved,partial,rough,mixed,no,1.5723049974539423,lithe,24.0,2,yes,no,long,pointed,pointed,Open Ocean,9,0.0,no,yes,no,OK,1985,Hungarian Horntail
male,adult,mottled,yellow,brown,18.33457526674942,snub,curved,yes,rough,scaled,no,2.5662397098210707,lithe,48.0,2,yes,no,long,pointed,club,Bulgaria,10,76.82995392325984,no,yes,no,NK,1958,Hungarian Horntail
female,adult,mottled,multicolored,mottled,28.337923788648112,snub,curved,yes,rough,scaled,no,0.0,lithe,74.0,2,yes,no,long,pointed,spiked,Romania,10,71.2758492134242,no,yes,no,SR,1966,Hungarian Horntail
female,adult,mottled,multicolored,gold,23.72671391855659,snub,curved,partial,rough,mixed,no,2.374578049512484,lithe,48.0,2,yes,no,long,pointed,pointed,Hungary,10,67.5791397991858,no,yes,no,TR,1980,Hungarian Horntail
male,juvenile,mottled,multicolored,mottled,10.354023345227914,snub,curved,yes,rough,scaled,no,1.5315204425644267,lithe,0.0,2,yes,no,long,pointed,club,Ukraine,9,72.14677524824982,no,yes,no,NR,2021,Hungarian Horntail
female,juvenile,black,multicolored,gold,17.031778336059386,snub,curved,yes,rough,scaled,no,3.110274787540177,lithe,41.0,2,yes,no,long,pointed,pointed,Hungary,10,74.7112378716794,no,yes,no,SR,1962,Hungarian Horntail
female,juvenile,brown,amber,brown,0.0,snub,curved,partial,rough,mixed,no,2.4950850393295987,lithe,45.0,2,yes,no,long,pointed,spiked,Scotland,10,0.0,no,yes,no,KN,2008,Hungarian Horntail
male,juvenile,mottled,yellow,mottled,15.40969662848269,snub,curved,partial,rough,mixed,no,1.863444472142152,lithe,13.539154965893268,2,yes,no,long,pointed,spiked,Open Ocean,9,0.0,no,no,no,U,1957,Hungarian Horntail
female,juvenile,mottled,multicolored,brown,11.904238255098896,snub,curved,partial,rough,mixed,no,1.7196047150693858,lithe,30.0,1,yes,no,long,pointed,pointed,Romania,10,80.03165755118796,no,yes,no,FF,2010,Hungarian Horntail
male,elder,mottled,multicolored,mottled,23.964617025847765,snub,curved,yes,rough,scaled,no,2.92095253420934,lithe,46.0,2,yes,no,long,pointed,pointed,Hungary,9,69.15850260118088,no,yes,no,FF,2009,Hungarian Horntail
female,juvenile,mottled,amber,mottled,15.942593096406533,snub,curved,yes,rough,scaled,no,2.5755580260880344,lithe,34.0,2,yes,no,long,pointed,spiked,Romania,10,80.90294042212564,no,yes,no,U,2010,Hungarian Horntail
female,juvenile,mottled,multicolored,mottled,13.971219509024506,snub,curved,partial,rough,mixed,no,0.0,lithe,0.0,2,yes,no,long,pointed,spiked,Hungary,10,75.49444897460106,no,no,no,NN,1996,Hungarian Horntail
female,adult,bronze,yellow,gold,23.47836377819625,snub,curved,yes,rough,scaled,no,2.5579931036406087,lithe,55.0,1,yes,no,long,pointed,pointed,Open Ocean,10,67.05524977403638,no,yes,no,TX,2016,Hungarian Horntail
male,juvenile,black,yellow,mottled,13.478828533971058,snub,curved,partial,rough,mixed,no,1.5648771352889193,lithe,29.0,2,yes,no,long,pointed,spiked,Romania,9,73.54514533307427,no,yes,no,NK,2019,Hungarian Horntail
male,adult,bronze,yellow,mottled,0.0,snub,curved,yes,rough,scaled,no,0.0,lithe,40.0,2,yes,no,long,pointed,pointed,Romania,9,0.0,no,yes,no,VM,2022,Hungarian Horntail
female,adult,mottled,multicolored,mottled,29.68759084676745,snub,curved,yes,rough,scaled,no,3.509671998244582,lithe,74.0,2,yes,no,long,pointed,pointed,Hungary,10,79.02489773747745,no,yes,no,NN,1968,Hungarian Horntail
female,adult,bronze,yellow,gold,30.28177222564763,snub,curved,yes,rough,scaled,no,4.059780492796265,lithe,77.0,2,yes,no,long,pointed,pointed,Hungary,10,63.51676110575778,no,yes,no,NR,1975,Hungarian Horntail
male,adult,black,yellow,mottled,16.250639112964027,snub,curved,yes,rough,scaled,no,2.686793677013947,lithe,41.0,1,yes,no,long,pointed,spiked,Ukraine,10,70.32271129389187,no,yes,no,AB,1992,Hungarian Horntail
female,adult,mottled,multicolored,gold,27.704039218337073,snub,curved,partial,rough,mixed,no,4.111328976635232,lithe,79.0,2,yes,no,long,pointed,spiked,Romania,10,67.90517002388967,no,yes,no,SR,1993,Hungarian Horntail
male,juvenile,black,multicolored,brown,10.728794443622043,snub,curved,yes,rough,scaled,no,1.698505797302832,lithe,23.0,2,yes,no,long,pointed,pointed,Ukraine,10,78.66518953945064,no,yes,no,BB,1964,Hungarian Horntail
female,adult,brown,yellow,mottled,19.800805345655025,snub,curved,partial,rough,mixed,no,2.1438880414343733,lithe,55.0,1,yes,no,long,pointed,pointed,Hungary,10,76.86359200510987,no,yes,no,KN,2006,Hungarian Horntail
female,juvenile,mottled,amber,gold,14.60200135045392,snub,curved,partial,rough,mixed,no,1.8499105336481763,lithe,0.0,2,yes,no,long,pointed,spiked,Ukraine,10,0.0,no,yes,no,SR,1966,Hungarian Horntail
male,adult,black,yellow,brown,18.810112176139253,snub,curved,yes,rough,scaled,no,2.711868739832066,lithe,44.0,2,yes,no,long,pointed,pointed,Hungary,9,71.57673321535891,no,yes,no,NR,2011,Hungarian Horntail
