gender,estimated_age,color_of_scales,color_of_eyes,color_of_wings,est_body_length,shape_of_snout,shape_of_teeth,scales_present,scale_texture,body_texture,feathers_present,snout_length,shape_of_body,wingspan,number_of_limbs,facial_spikes,frilled,length_of_horns,shape_of_horns,shape_of_tail,loc_of_sighting,aggressiveness,flight_speed,is_venomous,breathing_fire_observed,breathing_ice_observed,observed_by,year_observed,species
female,juvenile,black,blue,white,7.9186121223322035,snub,curved,yes,rough,scaled,no,1.0219011713717754,stocky,17.908340962473293,2,yes,no,long,twisted,club,Open Ocean,10,33.91425867218222,no,no,,WX,1966,Hebridean Black
female,adult,white,green,white,10.37052064256936,square,curved,yes,rough,scaled,no,0.0,stocky,0.0,3,yes,no,medium,twisted,club,Sweden,9,36.45218557904429,no,yes,,BR,1957,Hebridean Black
unknown,unknown,silver,yellow,brown,10.325209444861695,square,curved,yes,rough,mixed,no,1.4899048079241295,stocky,0.0,4,yes,no,long,curved,club,Scotland,7,0.0,no,no,no,NR,1975,Hebridean Black
female,juvenile,white,blue,white,8.362342307858633,snub,curved,no,rough,mixed,no,0.881861079192545,stocky,0.0,4,yes,no,long,curved,club,Norway,9,44.32506798054135,no,no,,SR,1957,Hebridean Black
female,adult,brown,yellow,brown,6.8026416815665804,snub,curved,yes,rough,scaled,no,1.2414469960010377,stocky,13.064730871572696,3,yes,no,long,curved,club,Scotland,10,31.686377623104114,no,yes,,SR,2007,Hebridean Black
male,juvenile,brown,green,mottled,6.187361894353836,square,curved,no,rough,mixed,no,0.0,stocky,12.483112347783399,4,yes,no,long,twisted,club,Scotland,8,33.91401068318942,no,no,,VM,2006,Hebridean Black
female,elder,mottled,yellow,white,7.197695681073154,square,curved,yes,rough,scaled,no,0.0,stocky,19.2351648863739,4,yes,no,long,curved,club,Britain,9,27.53939362967886,no,yes,,SX,2005,Hebridean Black
male,adult,white,blue,white,6.857471500497337,snub,curved,yes,rough,scaled,no,0.8592454759038857,stocky,12.173376194095495,3,yes,no,medium,twisted,club,Britain,8,31.508002969827903,no,yes,,OH,1972,Hebridean Black
unknown,adult,white,blue,white,6.211733635652562,snub,curved,yes,rough,scaled,no,1.000184791411839,stocky,13.494385443111376,4,yes,no,long,twisted,club,Open Ocean,9,0.0,no,yes,,U,2009,Hebridean Black
unknown,adult,silver,green,white,8.720199129355024,square,curved,yes,rough,scaled,no,1.1059170219135213,stocky,15.920126489385474,4,yes,no,long,twisted,club,Scotland,8,35.916060600679984,no,no,yes,TX,1956,Hebridean Black
male,juvenile,white,blue,white,0.0,snub,curved,yes,rough,scaled,no,0.0,stocky,9.538148526787147,2,yes,no,medium,curved,club,Britain,10,0.0,no,no,,BR,2018,Hebridean Black
female,juvenile,blue,blue,mottled,0.0,square,curved,yes,rough,scaled,no,0.7510285148123935,stocky,9.65538771116452,2,yes,no,long,curved,club,Norway,10,37.88301722507128,no,no,,CT,2017,Hebridean Black
female,unknown,mottled,green,mottled,0.0,snub,curved,yes,rough,scaled,no,1.6386076469021895,stocky,0.0,4,yes,no,long,twisted,club,Britain,10,0.0,no,no,yes,VM,1977,Hebridean Black
female,juvenile,mottled,yellow,brown,7.433004508187343,snub,curved,no,rough,mixed,no,0.809484918875537,stocky,12.219964243514212,3,yes,no,medium,curved,club,Scotland,8,41.069358819895946,no,no,,OK,2007,Hebridean Black
male,unknown,silver,yellow,mottled,8.17125126196925,square,curved,yes,rough,scaled,no,1.4805723838954545,stocky,17.718127414777847,3,yes,no,medium,curved,club,Arctic,9,0.0,no,yes,,SR,1976,Hebridean Black
male,juvenile,white,green,white,4.0780114554134625,square,curved,yes,rough,scaled,no,0.6167490486346056,stocky,0.0,4,yes,no,medium,twisted,club,Scotland,8,44.21393463806052,no,no,,NK,1971,Hebridean Black
male,adult,white,green,white,0.0,square,curved,yes,rough,scaled,no,1.0166443654986204,stocky,0.0,4,yes,no,long,twisted,club,Britain,9,29.492244426073153,no,yes,,FF,2013,Hebridean Black
male,adult,brown,green,mottled,10.29933961265758,snub,curved,yes,rough,scaled,no,1.6450959221076726,stocky,17.983743125520267,3,yes,no,medium,curved,club,Scotland,7,37.88052369866845,no,no,yes,TR,1969,Hebridean Black
unknown,unknown,grey,blue,mottled,7.534050570465451,snub,curved,yes,rough,scaled,no,0.0,stocky,0.0,4,yes,no,long,curved,club,Ireland,8,34.294925169351124,no,yes,,U,1998,Hebridean Black
unknown,elder,black,yellow,white,0.0,snub,curved,yes,rough,scaled,no,0.0,stocky,13.544853163606902,4,yes,no,long,twisted,club,Britain,9,38.56556224486493,no,yes,,KN,1985,Hebridean Black
unknown,unknown,blue,yellow,black,0.0,snub,curved,no,rough,mixed,no,1.5433294096744006,stocky,22.728397410027892,2,yes,no,long,twisted,club,Open Ocean,9,0.0,no,yes,,OH,2005,Hebridean Black
female,juvenile,grey,green,brown,7.2847468953026615,square,curved,yes,rough,mixed,no,1.1698239240102475,stocky,0.0,4,yes,no,long,curved,club,Scotland,8,33.34967158177599,no,no,,NK,1973,Hebridean Black
unknown,unknown,white,yellow,white,0.0,snub,curved,yes,rough,scaled,no,1.6447642499707487,stocky,23.04099590769667,4,yes,no,medium,twisted,club,Scotland,10,32.59887669628974,no,yes,,CT,1984,Hebridean Black
female,adult,black,yellow,mottled,7.863461655756553,snub,curved,yes,rough,scaled,no,1.2901118368115703,stocky,15.16410181313522,4,yes,no,medium,twisted,club,Sweden,8,0.0,no,yes,,FF,2012,Hebridean Black
unknown,unknown,black,yellow,mottled,9.224701040482573,snub,curved,yes,rough,mixed,no,0.0,stocky,0.0,4,yes,no,long,curved,club,Arctic,7,28.11854981335649,no,yes,,AB,1990,Hebridean Black
female,unknown,black,blue,brown,5.334954797992005,snub,curved,yes,rough,scaled,no,0.0,stocky,0.0,4,yes,no,medium,curved,club,Sweden,8,28.448055529267705,no,yes,,SX,2011,Hebridean Black
unknown,adult,white,blue,white,0.0,snub,curved,yes,rough,scaled,no,0.0,stocky,23.071784983864198,4,yes,no,medium,curved,club,Ireland,10,40.41413932010789,no,yes,,SR,1958,Hebridean Black
male,elder,white,green,white,0.0,square,curved,yes,rough,mixed,no,1.15221368886297,stocky,17.278308648633733,3,yes,no,medium,curved,club,Britain,7,37.78010553184485,no,yes,,BR,2007,Hebridean Black
male,juvenile,black,yellow,white,6.382204810516265,snub,curved,yes,rough,scaled,no,0.0,stocky,13.085004251572151,4,yes,no,long,twisted,club,Open Ocean,8,0.0,no,no,,VM,2016,Hebridean Black
unknown,juvenile,white,yellow,white,0.0,snub,curved,yes,rough,scaled,no,1.0263229352525747,stocky,16.94405675963022,4,yes,no,medium,twisted,club,Open Ocean,10,0.0,no,no,,AB,1961,Hebridean Black
female,unknown,black,green,brown,11.43821067169928,snub,curved,yes,rough,scaled,no,0.0,stocky,20.881937119430948,4,yes,no,long,curved,club,Britain,8,35.36376586602064,no,yes,,SR,1994,Hebridean Black
unknown,unknown,white,blue,white,0.0,square,curved,yes,rough,scaled,no,1.650260658287286,stocky,21.5255668121302,3,yes,no,medium,twisted,club,Sweden,7,0.0,no,yes,,LM,1988,Hebridean Black
unknown,juvenile,grey,blue,black,0.0,square,curved,yes,rough,scaled,no,1.2258189103322492,stocky,16.42150388906928,4,yes,no,long,curved,club,Scotland,10,0.0,no,no,,BR,2001,Hebridean Black
female,elder,brown,yellow,white,0.0,square,curved,yes,rough,scaled,no,1.7744093226154178,stocky,27.799275658606362,3,yes,no,long,curved,club,Norway,8,30.375252844722763,no,no,yes,TX,2005,Hebridean Black
male,unknown,blue,yellow,mottled,4.705023890969641,snub,curved,yes,rough,scaled,no,0.0,stocky,8.33619510458245,4,yes,no,medium,curved,club,Sweden,10,0.0,no,yes,,SX,2018,Hebridean Black
male,unknown,silver,yellow,brown,8.20401599338082,square,curved,yes,rough,scaled,no,1.177181294658572,stocky,16.987223238100963,4,yes,no,medium,twisted,club,Norway,7,29.615436630679422,no,yes,,NR,1980,Hebridean Black
female,elder,blue,yellow,black,7.566256634683786,square,curved,yes,rough,scaled,no,1.4335614336581282,stocky,16.751004586432657,4,yes,no,medium,twisted,club,Open Ocean,8,35.83968149773868,no,yes,,WX,2007,Hebridean Black
male,adult,black,green,white,7.088686798373007,snub,curved,no,rough,mixed,no,1.1033001775151692,stocky,14.367279831698498,4,yes,no,medium,curved,club,Scotland,9,0.0,no,yes,,NN,1997,Hebridean Black
unknown,elder,mottled,green,mottled,6.175846265450726,square,curved,yes,rough,scaled,no,0.9291010396783653,stocky,13.572666551471642,3,yes,no,medium,curved,club,Scotland,9,36.43854447000875,no,no,yes,SR,2012,Hebridean Black
unknown,unknown,brown,green,black,6.572274268529168,square,curved,yes,rough,scaled,no,1.3790472770565556,stocky,18.17160935991081,4,yes,no,medium,twisted,club,Norway,7,0.0,no,yes,,SR,2020,Hebridean Black
unknown,juvenile,black,yellow,mottled,9.639760364141235,snub,curved,yes,rough,scaled,no,1.2606221982232757,stocky,14.76646920771288,4,yes,no,long,curved,club,Britain,7,36.412347155993196,no,no,,OH,1996,Hebridean Black
unknown,elder,mottled,green,white,10.558829597446579,snub,curved,yes,rough,scaled,no,1.2314831547155864,stocky,22.120115486522124,4,yes,no,long,curved,club,Norway,8,0.0,no,yes,,BB,2001,Hebridean Black
unknown,juvenile,grey,blue,mottled,10.258271591522043,snub,curved,yes,rough,scaled,no,1.6178335814309843,stocky,0.0,4,yes,no,medium,curved,club,Sweden,8,30.552389597468842,no,no,,BB,1973,Hebridean Black
unknown,adult,white,green,white,9.268875644775632,snub,curved,yes,rough,scaled,no,1.4866439768114295,stocky,22.790105494419898,4,yes,no,long,twisted,club,Ireland,8,0.0,no,yes,,WX,1962,Hebridean Black
female,elder,blue,blue,black,12.076003150681197,snub,curved,yes,rough,scaled,no,0.0,stocky,31.514077863109126,4,yes,no,medium,curved,club,Scotland,8,0.0,no,no,yes,OH,1991,Hebridean Black
female,elder,silver,yellow,white,0.0,square,curved,yes,rough,scaled,no,1.987301376484345,stocky,31.598764376838375,4,yes,no,medium,curved,club,Sweden,7,36.69537018573395,no,no,no,DR,1985,Hebridean Black
unknown,juvenile,silver,blue,brown,6.414846375131827,square,curved,yes,rough,scaled,no,0.0,stocky,12.21808006564482,4,yes,no,long,twisted,club,Scotland,8,0.0,no,no,,BB,1989,Hebridean Black
male,elder,grey,blue,mottled,0.0,snub,curved,yes,rough,scaled,no,1.5432561359621133,stocky,0.0,3,yes,no,long,twisted,club,Open Ocean,7,0.0,no,yes,,WX,1980,Hebridean Black
female,unknown,brown,yellow,white,8.04163369201516,snub,curved,yes,rough,mixed,no,1.2434789302035327,stocky,0.0,4,yes,no,long,twisted,club,Britain,8,35.00175132143407,no,no,no,SR,1975,Hebridean Black
unknown,unknown,brown,yellow,black,0.0,snub,curved,yes,rough,scaled,no,0.0,stocky,25.47589723533596,3,yes,no,medium,curved,club,Ireland,8,0.0,no,yes,,NN,1973,Hebridean Black
female,elder,grey,green,brown,11.465765549635492,square,curved,yes,rough,scaled,no,1.9200467928397276,stocky,24.10039758269398,4,yes,no,long,curved,club,Scotland,8,33.293620258184866,no,yes,,AB,1981,Hebridean Black
unknown,unknown,mottled,blue,mottled,10.858759443489223,square,curved,yes,rough,scaled,no,1.447731080450776,stocky,22.438058121720136,4,yes,no,long,twisted,club,Sweden,7,30.25836863369946,no,yes,,NK,1972,Hebridean Black
female,unknown,black,blue,black,7.903114161368616,snub,curved,yes,rough,scaled,no,0.0,stocky,0.0,4,yes,no,medium,curved,club,Arctic,10,30.160098628740926,no,yes,,KN,1958,Hebridean Black
male,adult,mottled,blue,brown,0.0,snub,curved,yes,rough,scaled,no,0.0,stocky,0.0,4,yes,no,medium,curved,club,Arctic,7,0.0,no,yes,,WX,1972,Hebridean Black
female,unknown,silver,blue,black,4.0872093636325255,square,curved,yes,rough,scaled,no,0.7487289037031462,stocky,9.461557085094112,4,yes,no,long,twisted,club,Sweden,8,39.79033512854667,no,yes,,SX,2015,Hebridean Black
female,unknown,white,blue,white,7.072935495687098,square,curved,yes,rough,scaled,no,1.1914959448363072,stocky,16.707836626897887,3,yes,no,medium,twisted,club,Sweden,10,0.0,no,yes,,OH,2013,Hebridean Black
female,elder,white,blue,white,11.715778038567104,square,curved,yes,rough,scaled,no,1.7868741578679752,stocky,26.033968097948573,4,yes,no,long,twisted,club,Open Ocean,9,34.6771957214898,no,yes,,CT,1956,Hebridean Black
female,unknown,silver,green,black,0.0,snub,curved,no,rough,mixed,no,1.2895411168380275,stocky,0.0,4,yes,no,medium,curved,club,Sweden,9,29.254594439627713,no,yes,,FF,2002,Hebridean Black
unknown,adult,silver,blue,brown,0.0,square,curved,yes,rough,mixed,no,0.0,stocky,0.0,4,yes,no,medium,twisted,club,Ireland,7,27.99713059201257,no,yes,,NK,1977,Hebridean Black
unknown,unknown,brown,blue,black,9.601318903167114,square,curved,yes,rough,scaled,no,1.2428548022108463,stocky,22.026087285279097,4,yes,no,medium,curved,club,Britain,9,34.48203889577991,no,yes,,U,1970,Hebridean Black
female,elder,white,yellow,white,0.0,snub,curved,yes,rough,scaled,no,1.5230590603343197,stocky,0.0,4,yes,no,long,twisted,club,Britain,8,0.0,no,no,yes,NN,1975,Hebridean Black
unknown,elder,black,yellow,black,6.098038377666912,square,curved,yes,rough,scaled,no,0.0,stocky,13.13417814384397,4,yes,no,medium,curved,club,Arctic,7,30.776996453023514,no,yes,,CT,2005,Hebridean Black
unknown,juvenile,white,blue,white,0.0,square,curved,yes,rough,scaled,no,1.0889987516216184,stocky,0.0,3,yes,no,long,twisted,club,Arctic,7,33.81401491784908,no,no,,CT,2009,Hebridean Black
female,juvenile,blue,yellow,brown,6.637193593341303,square,curved,yes,rough,scaled,no,0.0,stocky,10.268659752405249,4,yes,no,medium,curved,club,Open Ocean,10,35.99563048693678,no,no,,NR,1966,Hebridean Black
male,unknown,blue,green,white,9.61117878540522,square,curved,yes,rough,scaled,no,1.2554906960227186,stocky,16.34815984340359,4,yes,no,long,curved,club,Open Ocean,8,27.606966830076022,no,no,yes,NN,1994,Hebridean Black
female,unknown,black,green,black,5.593048442051408,square,curved,yes,rough,scaled,no,0.887901448019943,stocky,13.573992291389906,4,yes,no,medium,curved,club,Sweden,8,0.0,no,yes,,LM,1978,Hebridean Black
male,unknown,white,blue,white,11.580328840861329,snub,curved,yes,rough,scaled,no,1.444306423184083,stocky,19.279325659044485,4,yes,no,medium,curved,club,Arctic,10,32.15397049695314,no,yes,,BR,1959,Hebridean Black
unknown,unknown,blue,yellow,white,6.080757661404541,square,curved,yes,rough,scaled,no,0.0,stocky,0.0,4,yes,no,medium,curved,club,Scotland,8,33.280839399438385,no,no,no,KN,2001,Hebridean Black
unknown,unknown,white,blue,white,0.0,snub,curved,yes,rough,scaled,no,0.0,stocky,15.972670408489867,4,yes,no,medium,twisted,club,Norway,8,29.490300897797777,no,no,yes,DR,1955,Hebridean Black
unknown,unknown,white,blue,white,0.0,snub,curved,yes,rough,scaled,no,1.372400225545878,stocky,0.0,2,yes,no,medium,twisted,club,Britain,9,33.63249705923433,no,yes,,BB,1967,Hebridean Black
unknown,elder,mottled,yellow,brown,11.481707496777563,snub,curved,yes,rough,scaled,no,0.0,stocky,19.94208070344325,3,yes,no,long,twisted,club,Norway,8,33.96711964116113,no,yes,,SX,1993,Hebridean Black
male,unknown,mottled,green,black,4.8625820829887285,snub,curved,yes,rough,mixed,no,0.7650746439349425,stocky,11.686609720620986,4,yes,no,long,twisted,club,Norway,9,0.0,no,yes,,NN,1979,Hebridean Black
female,adult,silver,yellow,white,6.4407159588919365,square,curved,yes,rough,scaled,no,1.1120497637725708,stocky,14.083581413605156,4,yes,no,medium,curved,club,Britain,8,0.0,no,yes,,BR,1968,Hebridean Black
unknown,unknown,mottled,blue,white,10.577407837209885,snub,curved,yes,rough,scaled,no,1.4443879345223705,stocky,20.80969090556411,4,yes,no,medium,curved,club,Arctic,8,39.74634075597686,no,yes,,OK,1956,Hebridean Black
female,adult,black,yellow,brown,6.183471887496654,snub,curved,no,rough,mixed,no,0.0,stocky,13.43356574103692,4,yes,no,long,twisted,club,Sweden,8,39.52626508617326,no,no,yes,TX,1996,Hebridean Black
unknown,unknown,brown,blue,black,8.69515262491237,snub,curved,yes,rough,scaled,no,0.0,stocky,21.309516572520184,3,yes,no,medium,curved,club,Britain,7,27.49644048621357,no,no,yes,KN,1989,Hebridean Black
female,elder,silver,blue,brown,8.963950935255488,snub,curved,yes,rough,scaled,no,1.684926172118438,stocky,27.254309811774817,4,yes,no,medium,curved,club,Arctic,7,27.72262968277814,no,yes,,FF,2022,Hebridean Black
female,unknown,white,yellow,white,0.0,snub,curved,yes,rough,scaled,no,1.4898364636445947,stocky,23.381367495856946,3,yes,no,medium,curved,club,Norway,8,40.420309714675085,no,yes,,U,1996,Hebridean Black
