gender,estimated_age,color_of_scales,color_of_eyes,color_of_wings,est_body_length,shape_of_snout,shape_of_teeth,scales_present,scale_texture,body_texture,feathers_present,snout_length,shape_of_body,wingspan,number_of_limbs,facial_spikes,frilled,length_of_horns,shape_of_horns,shape_of_tail,loc_of_sighting,aggressiveness,flight_speed,is_venomous,breathing_fire_observed,breathing_ice_observed,observed_by,year_observed,species
female,adult,gold,orange,gold,0.0,pointed,pointed,yes,smooth,scaled,no,2.2691373303066884,lithe,43.68412324395082,2,no,yes,long,pointed,pointed,Open Ocean,10,0.0,no,yes,no,FF,2009,Chinese Fireball
female,adult,red,amber,gold,0.0,pointed,pointed,yes,smooth,scaled,no,1.3986909567810148,lithe,27.94154814730716,2,no,yes,long,pointed,pointed,Open Ocean,9,65.63172681718932,no,no,no,TR,1986,Chinese Fireball
male,juvenile,pink,yellow,pink,5.281174058946624,pointed,pointed,yes,smooth,scaled,no,0.7390950176758145,lithe,12.29500041970794,2,no,no,long,pointed,pointed,China,9,65.72080976324523,no,no,no,TR,2016,Chinese Fireball
female,adult,brown,orange,red,15.93699188736759,pointed,pointed,yes,smooth,scaled,no,1.9488547535322334,lithe,37.38331993319115,2,no,yes,long,pointed,pointed,Japan,8,0.0,no,yes,no,SX,2003,Chinese Fireball
male,adult,gold,yellow,red,10.995501948002742,pointed,pointed,yes,smooth,scaled,no,1.561353199034012,lithe,22.70863017192842,2,yes,yes,long,pointed,pointed,Vietnam,7,65.49953770661908,no,yes,no,SR,2015,Chinese Fireball
female,unknown,pink,yellow,pink,12.901245572548472,pointed,pointed,yes,smooth,scaled,no,1.5384835129804182,lithe,26.774284078604612,2,no,no,long,pointed,pointed,Papua New Guinea,9,55.011859552709325,no,yes,no,TX,2008,Chinese Fireball
female,juvenile,red,yellow,red,0.0,pointed,pointed,yes,smooth,scaled,no,0.7345767272049095,lithe,10.941111162813666,2,no,no,long,pointed,pointed,Open Ocean,10,0.0,no,yes,no,OK,1984,Chinese Fireball
male,elder,brown,amber,red,10.695331907537465,pointed,pointed,yes,smooth,scaled,no,0.0,lithe,21.375984992307718,2,yes,yes,long,pointed,pointed,China,8,61.94600045560961,no,no,no,OH,2005,Chinese Fireball
male,adult,red,yellow,red,7.708990060642083,pointed,pointed,yes,smooth,scaled,no,0.8507468444359296,lithe,15.635204145430343,2,yes,yes,long,pointed,pointed,Open Ocean,7,66.3895200445876,no,yes,no,SX,2022,Chinese Fireball
male,adult,red,yellow,gold,10.437153348265019,pointed,pointed,yes,smooth,scaled,no,1.7244794225141111,lithe,25.700210626001237,2,yes,yes,long,twisted,pointed,Vietnam,9,60.856473628195545,no,yes,no,SR,1995,Chinese Fireball
female,adult,pink,amber,pink,17.84137197839288,pointed,pointed,yes,smooth,scaled,no,2.8301283831932,lithe,40.81323864532234,1,no,yes,long,pointed,pointed,China,9,57.166195028974144,no,yes,no,U,2007,Chinese Fireball
female,adult,gold,yellow,red,12.598159703027966,pointed,pointed,yes,smooth,scaled,no,1.4156903478366083,lithe,27.698857560058695,2,no,yes,long,pointed,pointed,China,9,68.11614256269428,no,yes,no,CT,2010,Chinese Fireball
male,elder,red,amber,gold,10.783421387834922,pointed,pointed,yes,smooth,scaled,no,1.2593903393837542,lithe,20.850957773991407,2,yes,yes,long,pointed,pointed,China,8,60.68799954554381,no,yes,no,BB,1980,Chinese Fireball
female,adult,red,yellow,gold,17.680255459240353,pointed,pointed,yes,smooth,scaled,no,1.7370981279286686,lithe,35.968013192308845,2,no,yes,long,pointed,pointed,Philippines,10,61.93279867212778,no,yes,no,TR,1977,Chinese Fireball
female,adult,pink,yellow,pink,19.395159671394865,pointed,pointed,yes,smooth,scaled,no,2.0695266355167043,lithe,42.74917893366672,2,no,yes,long,pointed,pointed,Philippines,9,67.316993309632,no,yes,no,LM,2017,Chinese Fireball
female,adult,brown,amber,gold,11.071501169415852,pointed,pointed,yes,smooth,scaled,no,1.6682484115548848,lithe,27.176108794550096,2,no,yes,long,pointed,pointed,Open Ocean,8,60.4123768799266,no,yes,no,TX,2013,Chinese Fireball
female,adult,gold,amber,gold,0.0,pointed,pointed,yes,smooth,scaled,no,2.6279555430412027,lithe,54.263678551374575,2,no,yes,long,pointed,pointed,Philippines,9,58.16012869564556,no,yes,no,TX,2007,Chinese Fireball
female,juvenile,gold,yellow,red,6.646664593971091,pointed,pointed,yes,smooth,scaled,no,0.9780732972033588,lithe,16.180108906833386,1,no,no,long,pointed,pointed,Open Ocean,10,74.93195654613454,no,yes,no,BR,1981,Chinese Fireball
female,juvenile,pink,yellow,pink,10.146295897200918,pointed,pointed,yes,smooth,scaled,no,1.2496064169480643,lithe,32.513953362986214,2,no,no,long,pointed,pointed,Japan,8,73.69115219465178,no,yes,no,AB,2001,Chinese Fireball
female,adult,gold,yellow,gold,0.0,pointed,pointed,yes,smooth,scaled,no,2.4956573999398657,lithe,47.250820520499786,2,no,yes,long,pointed,pointed,Japan,9,61.23131533835421,no,yes,no,U,1980,Chinese Fireball
female,adult,gold,yellow,red,12.023420612485172,pointed,pointed,yes,smooth,scaled,no,1.2040953672590897,lithe,24.982293763923543,1,no,yes,long,pointed,pointed,China,9,63.76625499399847,no,no,no,WX,2020,Chinese Fireball
female,adult,red,yellow,red,12.405130066418105,pointed,pointed,yes,smooth,scaled,no,1.3772797817012352,lithe,27.044815529939438,2,no,yes,long,pointed,pointed,Japan,9,56.637995826341125,no,yes,no,BR,1975,Chinese Fireball
male,adult,gold,yellow,gold,12.441550923166025,pointed,pointed,yes,smooth,scaled,no,1.5298377346343937,lithe,27.594696231491685,2,yes,yes,long,pointed,pointed,Philippines,9,56.75809092083221,no,no,no,NK,1978,Chinese Fireball
female,adult,gold,yellow,gold,22.445328677462165,pointed,pointed,yes,smooth,scaled,no,3.165596965369471,lithe,53.73266343418695,2,no,yes,long,pointed,pointed,Open Ocean,10,65.14854808220392,no,yes,no,CT,1982,Chinese Fireball
male,juvenile,gold,multicolored,gold,0.0,pointed,pointed,yes,smooth,scaled,no,0.6779813563164977,lithe,13.21170819874294,2,no,no,long,pointed,pointed,Japan,9,76.08634065236132,no,yes,no,TR,2007,Chinese Fireball
female,adult,red,yellow,red,15.368236952516416,pointed,pointed,yes,smooth,scaled,no,2.367176604415256,lithe,37.08631838028965,1,no,yes,long,pointed,pointed,Japan,10,61.19027420441769,no,yes,no,DR,1985,Chinese Fireball
female,juvenile,gold,yellow,gold,5.5589882956194305,pointed,pointed,yes,smooth,scaled,no,0.7583018681297576,lithe,17.920073522248554,2,no,no,long,pointed,pointed,Open Ocean,9,71.75058394948975,no,no,no,NN,2023,Chinese Fireball
unknown,adult,red,yellow,gold,10.549942973123,pointed,pointed,yes,smooth,scaled,no,1.3045941256358478,lithe,24.08775832294497,2,no,yes,long,pointed,pointed,China,9,0.0,no,yes,no,KN,1997,Chinese Fireball
male,unknown,gold,multicolored,gold,13.193671255260751,pointed,pointed,yes,smooth,scaled,no,2.0023619102591628,lithe,26.395044614093475,2,no,yes,long,pointed,pointed,China,7,53.13005623440013,no,yes,no,KN,2008,Chinese Fireball
female,juvenile,brown,yellow,gold,9.358256991621168,pointed,pointed,yes,smooth,scaled,no,1.1552718167484106,lithe,0.0,2,no,no,long,pointed,pointed,Philippines,10,68.92343323149025,no,yes,no,OH,2001,Chinese Fireball
female,adult,brown,multicolored,red,20.49327546147357,pointed,pointed,yes,smooth,scaled,no,2.2900025695909854,lithe,45.21738656296476,2,no,yes,long,pointed,pointed,Papua New Guinea,10,64.55151287131993,no,yes,no,BB,2008,Chinese Fireball
male,juvenile,red,orange,red,4.80704457683832,pointed,pointed,yes,smooth,scaled,no,0.9893665630167738,lithe,11.627898872829475,2,no,no,long,pointed,pointed,China,9,63.724961465776104,no,yes,no,NN,2019,Chinese Fireball
female,juvenile,gold,yellow,red,5.568035166074377,pointed,pointed,yes,smooth,scaled,no,0.7603943488128205,lithe,15.14257708600237,2,no,no,long,pointed,pointed,China,10,70.40092208690484,no,yes,no,SX,2010,Chinese Fireball
female,elder,gold,orange,gold,15.074638582711032,pointed,pointed,yes,smooth,scaled,no,1.8238309701727335,lithe,36.928427114093715,2,no,yes,long,twisted,pointed,Open Ocean,9,51.94737841336244,no,yes,no,CT,2002,Chinese Fireball
male,adult,pink,yellow,pink,11.454668873825112,pointed,pointed,yes,smooth,scaled,no,1.723572648513097,lithe,28.183245026582476,2,yes,yes,long,pointed,pointed,Open Ocean,7,62.44620571826475,no,no,no,TX,2017,Chinese Fireball
female,juvenile,red,yellow,red,0.0,pointed,pointed,yes,smooth,scaled,no,1.2028098441328485,lithe,27.11093716256408,1,no,no,long,pointed,pointed,Vietnam,10,67.68390133351265,no,yes,no,SR,2010,Chinese Fireball
male,adult,gold,multicolored,red,11.770248270599268,pointed,pointed,yes,smooth,scaled,no,1.9929599201588624,lithe,0.0,2,yes,yes,long,pointed,pointed,Open Ocean,7,60.74961473766449,no,yes,no,OK,2015,Chinese Fireball
male,unknown,red,yellow,gold,17.431934192917193,pointed,pointed,yes,smooth,scaled,no,2.262073139268454,lithe,37.20491612948344,1,no,yes,long,pointed,pointed,China,8,53.75307144748554,no,no,no,BR,1992,Chinese Fireball
male,adult,brown,yellow,red,6.436982498997983,pointed,pointed,yes,smooth,scaled,no,1.0802488752832704,lithe,15.401864302752955,2,yes,yes,long,pointed,pointed,China,8,62.317528668964364,no,no,no,AB,1979,Chinese Fireball
male,adult,brown,yellow,red,0.0,pointed,pointed,yes,smooth,scaled,no,1.4378764079336002,lithe,20.372200023571505,2,yes,yes,long,pointed,pointed,Open Ocean,9,67.27625401449063,no,yes,no,NK,2017,Chinese Fireball
male,adult,gold,yellow,red,13.075959818601351,pointed,pointed,yes,smooth,scaled,no,1.7132504217998228,lithe,0.0,2,yes,yes,long,pointed,pointed,China,7,68.58679352635427,no,yes,no,TR,1977,Chinese Fireball
female,adult,brown,multicolored,red,0.0,pointed,pointed,yes,smooth,scaled,no,1.780684250954874,lithe,26.10053576753665,2,no,yes,long,pointed,pointed,China,9,65.83773713803126,no,no,no,BB,1997,Chinese Fireball
female,juvenile,gold,yellow,red,8.249283533104055,pointed,pointed,yes,smooth,scaled,no,1.0208565249644057,lithe,18.670922860760168,2,no,no,long,pointed,pointed,Vietnam,10,64.43001075613437,no,yes,no,SR,2023,Chinese Fireball
unknown,adult,pink,yellow,pink,0.0,pointed,pointed,yes,smooth,scaled,no,1.2944116555964944,lithe,28.850446216136177,2,no,yes,long,pointed,pointed,China,7,60.57125390242221,no,no,no,OK,1975,Chinese Fireball
female,adult,red,orange,gold,0.0,pointed,pointed,yes,smooth,scaled,no,0.0,lithe,50.80572659654836,2,no,yes,long,pointed,pointed,Vietnam,10,59.836386970449,no,yes,no,NN,2013,Chinese Fireball
male,adult,gold,yellow,gold,11.640406242180859,pointed,pointed,yes,smooth,scaled,no,1.400154494920407,lithe,25.012641418000225,2,yes,yes,long,pointed,pointed,China,8,63.21466160581292,no,no,no,BR,1980,Chinese Fireball
male,elder,brown,orange,gold,13.999978803764785,pointed,pointed,yes,smooth,scaled,no,2.4508095623938386,lithe,31.338500499425166,2,yes,yes,long,pointed,pointed,Open Ocean,8,62.389868828852734,no,no,no,VM,2002,Chinese Fireball
female,adult,gold,yellow,gold,15.043589388987284,pointed,pointed,yes,smooth,scaled,no,1.6246348266807495,lithe,32.5843862249845,2,no,yes,long,pointed,pointed,Philippines,9,0.0,no,yes,no,BR,1992,Chinese Fireball
female,elder,gold,yellow,red,19.452395673752804,pointed,pointed,yes,smooth,scaled,no,2.5228454016039894,lithe,0.0,2,no,yes,long,pointed,pointed,Papua New Guinea,9,60.55892418217547,no,yes,no,FF,2017,Chinese Fireball
male,adult,gold,yellow,red,9.614053865273213,pointed,pointed,yes,smooth,scaled,no,1.2715069238973724,lithe,17.994261427788796,1,yes,yes,long,pointed,pointed,Open Ocean,8,60.74597875152996,no,no,no,BB,2018,Chinese Fireball
female,juvenile,red,yellow,red,8.468417747189703,pointed,pointed,yes,smooth,scaled,no,0.0,lithe,18.601508046107995,2,no,no,long,pointed,pointed,China,10,72.23733909082888,no,yes,no,DR,2017,Chinese Fireball
female,juvenile,brown,yellow,red,8.90465036664535,pointed,pointed,yes,smooth,scaled,no,1.0722752091046008,lithe,17.77121802849799,2,no,no,long,twisted,pointed,Australia,8,74.93879432622843,no,yes,no,OK,1984,Chinese Fireball
female,adult,red,amber,red,22.96078320634605,pointed,pointed,yes,smooth,scaled,no,2.2752456187869066,lithe,53.166523652533655,2,no,yes,long,pointed,pointed,Vietnam,8,63.81197115387201,no,yes,no,FF,2018,Chinese Fireball
female,adult,red,yellow,gold,0.0,pointed,pointed,yes,smooth,scaled,no,1.9026583797609198,lithe,30.272004944124628,1,no,yes,long,pointed,pointed,China,9,63.85179770203672,no,yes,no,BB,1997,Chinese Fireball
female,adult,red,multicolored,red,16.329045022507277,pointed,pointed,yes,smooth,scaled,no,2.3558514945233733,lithe,40.35036018626468,2,no,yes,long,pointed,pointed,Australia,8,61.05702625794103,no,no,no,SR,1989,Chinese Fireball
female,juvenile,gold,yellow,red,0.0,pointed,pointed,yes,smooth,scaled,no,0.5921667357357866,lithe,11.199306415624095,1,no,no,long,pointed,pointed,China,10,68.33871256612696,no,yes,no,TX,1981,Chinese Fireball
male,adult,brown,yellow,red,8.019452926597396,pointed,pointed,yes,smooth,scaled,no,0.8919944083213603,lithe,19.78271916800952,2,yes,yes,long,pointed,pointed,China,9,66.47489615356311,no,yes,no,FF,2016,Chinese Fireball
male,adult,brown,yellow,gold,13.283898692842907,pointed,pointed,yes,smooth,scaled,no,2.3484094980061707,lithe,0.0,2,yes,yes,long,pointed,pointed,China,8,65.37629131753607,no,yes,no,NN,2010,Chinese Fireball
female,juvenile,pink,yellow,pink,10.271028937962406,pointed,pointed,yes,smooth,scaled,no,1.0888082020774084,lithe,26.555743232767778,2,no,no,long,pointed,pointed,China,8,75.91444880586364,no,no,no,BB,2017,Chinese Fireball
female,adult,red,amber,gold,12.137543307768413,pointed,pointed,yes,smooth,scaled,no,1.4283489036088097,lithe,26.210855560705227,1,no,yes,long,pointed,pointed,China,9,67.78215813244525,no,yes,no,TX,1981,Chinese Fireball
female,juvenile,red,yellow,gold,11.705228716385438,pointed,pointed,yes,smooth,scaled,no,1.7087139986159672,lithe,27.253326553587094,1,no,no,long,pointed,pointed,China,10,71.0649411859632,no,yes,no,NK,2011,Chinese Fireball
female,adult,brown,yellow,gold,12.67176789246297,pointed,pointed,yes,smooth,scaled,no,1.607825663007139,lithe,28.69939375979635,2,no,yes,long,pointed,pointed,China,8,66.99621813719055,no,yes,no,NK,2007,Chinese Fireball
male,juvenile,brown,orange,gold,6.6364433719052345,pointed,pointed,yes,smooth,scaled,no,0.8720309486973139,lithe,15.15746051050706,2,no,no,long,pointed,pointed,Vietnam,10,72.33230533295213,no,yes,no,AB,1979,Chinese Fireball
female,adult,red,yellow,red,22.678780250176565,pointed,pointed,yes,smooth,scaled,no,3.5131045852292133,lithe,59.463174327815096,2,no,yes,long,pointed,pointed,Japan,10,0.0,no,yes,no,U,2020,Chinese Fireball
female,elder,gold,yellow,red,23.21675748221566,pointed,pointed,yes,smooth,scaled,no,3.1486265376229916,lithe,59.556217178056755,2,no,yes,long,pointed,pointed,China,9,59.28121146869325,no,no,no,KN,2015,Chinese Fireball
female,elder,brown,orange,gold,0.0,pointed,pointed,yes,smooth,scaled,no,0.0,lithe,48.970780676102336,2,no,yes,long,pointed,pointed,Open Ocean,9,53.07806584047416,no,no,no,VM,2018,Chinese Fireball
