gender,estimated_age,color_of_scales,color_of_eyes,color_of_wings,est_body_length,shape_of_snout,shape_of_teeth,scales_present,scale_texture,body_texture,feathers_present,snout_length,shape_of_body,wingspan,number_of_limbs,facial_spikes,frilled,length_of_horns,shape_of_horns,shape_of_tail,loc_of_sighting,aggressiveness,flight_speed,is_venomous,breathing_fire_observed,breathing_ice_observed,observed_by,year_observed,species
unknown,juvenile,mottled,green,green,3.1848951851873237,long,serrated,partial,smooth,mixed,no,0.4283891863307062,stocky,6.026361472787963,4,no,no,short,curved,pointed,Britain,7,0,no,no,no,WX,2003,Common Welsh Green
male,juvenile,mottled,yellow,mottled,4.591762013466045,long,serrated,partial,smooth,mixed,no,0.6227810608675806,stocky,8.378260357612465,4,no,no,short,curved,pointed,Scotland,7,48,no,no,no,NR,1991,Common Welsh Green
male,juvenile,mottled,multicolored,mottled,3.3067169434575616,long,serrated,partial,smooth,mixed,no,0.4093053500720598,stocky,6.415078897107136,4,no,no,short,curved,pointed,Wales,6,55,no,no,no,NK,2006,Common Welsh Green
female,elder,grey,green,green,9.89028127279672,long,serrated,partial,rough,mixed,no,2.049043294477128,stocky,18.27530852676386,4,yes,no,short,curved,pointed,Britain,6,51,no,no,no,NR,2020,Common Welsh Green
unknown,adult,green,green,mottled,7.921996809078194,long,serrated,partial,smooth,mixed,no,1.2487512864990358,stocky,15.438722040340428,4,no,no,short,curved,pointed,Wales,5,43,no,no,no,NR,1996,Common Welsh Green
male,unknown,grey,yellow,mottled,8.061875947969403,long,serrated,partial,rough,mixed,no,1.1226501141257876,stocky,14.132764152522814,4,no,no,short,curved,pointed,Wales,5,45,no,no,no,FF,2011,Common Welsh Green
female,juvenile,mottled,green,green,5.358867063703395,long,serrated,partial,smooth,mixed,no,0.6864145975180134,stocky,9.122650013595212,4,yes,no,short,curved,pointed,Ireland,7,54,no,no,no,WX,2007,Common Welsh Green
male,adult,grey,multicolored,mottled,8.094456134771416,long,serrated,partial,rough,mixed,no,1.3996996239754955,stocky,14.13316442389412,4,no,no,short,curved,pointed,Scotland,5,0,no,no,no,BR,2020,Common Welsh Green
male,juvenile,mottled,green,mottled,0.0,long,serrated,partial,smooth,mixed,no,0.2669268689310803,stocky,4.5189460273100694,4,no,no,short,curved,pointed,Arctic,7,54,no,no,no,U,2015,Common Welsh Green
female,elder,mottled,yellow,mottled,10.122357028226094,long,serrated,partial,rough,mixed,no,2.3503231491601797,stocky,18.804478830334016,4,yes,no,short,curved,pointed,Wales,4,50,no,no,no,WX,2011,Common Welsh Green
male,adult,mottled,yellow,green,0.0,long,serrated,partial,rough,mixed,no,0.9946969288633516,stocky,0.0,4,no,no,short,curved,pointed,Britain,4,45,no,no,no,AB,2009,Common Welsh Green
male,adult,mottled,red,mottled,8.00300903690754,long,serrated,partial,rough,mixed,no,1.646996823690383,stocky,13.942524805112724,4,no,no,short,curved,pointed,Scotland,4,0,no,no,no,AB,1977,Common Welsh Green
male,elder,brown,red,green,12.394353929154308,long,serrated,partial,rough,mixed,no,1.8311180824321331,stocky,24.21840290321901,4,no,no,short,curved,pointed,Wales,5,49,no,yes,no,KN,2022,Common Welsh Green
female,elder,mottled,red,mottled,0.0,long,serrated,partial,rough,mixed,no,1.328523749167335,stocky,16.287979678510442,4,no,no,short,curved,pointed,Arctic,5,45,no,no,no,BB,2014,Common Welsh Green
male,adult,mottled,green,mottled,7.125933626793127,long,serrated,partial,rough,mixed,no,1.1498698268680532,stocky,12.664803800129347,4,no,no,short,curved,pointed,Wales,5,45,no,no,no,NR,1985,Common Welsh Green
male,juvenile,mottled,red,green,5.0397739273650455,long,serrated,partial,smooth,mixed,no,0.5180028287904902,stocky,7.812535521194431,4,no,no,short,curved,pointed,Scotland,6,57,no,no,no,NR,1982,Common Welsh Green
female,elder,grey,yellow,mottled,12.154901967084651,long,serrated,partial,rough,mixed,no,1.8182677344902023,stocky,22.72814554871137,4,no,no,short,curved,pointed,Wales,4,46,no,no,no,AB,2009,Common Welsh Green
male,elder,brown,green,mottled,8.842901356303484,long,serrated,partial,rough,mixed,no,0.0,stocky,15.894542670214843,4,no,no,short,curved,pointed,Wales,4,45,no,yes,no,NR,1996,Common Welsh Green
male,adult,brown,multicolored,mottled,0.0,long,serrated,partial,smooth,mixed,no,0.0,stocky,14.215555011892931,4,yes,no,short,curved,pointed,Britain,4,46,no,no,no,KN,2004,Common Welsh Green
male,adult,mottled,yellow,mottled,4.860545062112225,long,serrated,partial,rough,mixed,no,0.8513366476039488,stocky,0.0,4,no,no,short,curved,pointed,Scotland,4,48,no,yes,no,NK,2012,Common Welsh Green
male,adult,green,yellow,green,7.857437266041046,long,serrated,partial,rough,mixed,no,1.2101284956654357,stocky,12.873667906076077,4,yes,no,short,curved,pointed,Ireland,6,51,no,no,no,BR,2003,Common Welsh Green
female,elder,mottled,yellow,green,9.602061912271374,long,serrated,partial,rough,mixed,no,1.900831289298958,stocky,18.79569109981325,4,no,no,short,curved,pointed,Wales,6,43,no,no,no,NN,2019,Common Welsh Green
female,elder,grey,green,mottled,0.0,long,serrated,partial,rough,mixed,no,2.662302489035444,stocky,22.693022013940116,4,no,no,short,curved,pointed,Wales,5,52,no,no,no,NN,2001,Common Welsh Green
female,adult,mottled,green,green,5.949909674801713,long,serrated,partial,smooth,mixed,no,1.1995152393700192,stocky,11.862107016065119,4,yes,no,short,curved,pointed,Wales,4,49,no,yes,no,U,1978,Common Welsh Green
male,juvenile,mottled,red,green,5.596560706836343,long,serrated,partial,smooth,mixed,no,0.6740752954770168,stocky,8.771288722333965,4,no,no,short,curved,pointed,Ireland,7,52,no,no,no,FF,1994,Common Welsh Green
female,elder,mottled,yellow,green,12.51672212128395,long,serrated,partial,rough,mixed,no,1.754190998938848,stocky,20.678122231446583,4,yes,no,short,curved,pointed,Scotland,4,48,no,no,no,SR,2015,Common Welsh Green
male,elder,grey,yellow,mottled,12.46910034600583,long,serrated,partial,rough,mixed,no,2.132609440945558,stocky,24.388888468618525,4,yes,no,short,curved,pointed,Scotland,5,50,no,yes,no,WX,1981,Common Welsh Green
female,juvenile,mottled,multicolored,green,4.613843829090759,long,serrated,partial,smooth,mixed,no,0.5746352026374627,stocky,8.749682837432283,4,no,no,short,curved,pointed,Britain,6,50,no,no,no,CT,1999,Common Welsh Green
male,elder,green,multicolored,green,9.331064410932262,long,serrated,partial,rough,mixed,no,0.0,stocky,18.118591439721552,4,yes,no,short,curved,pointed,Wales,5,49,no,yes,no,NK,2011,Common Welsh Green
female,juvenile,mottled,yellow,mottled,2.626529268106548,long,serrated,partial,smooth,mixed,no,0.3841390435557115,stocky,3.938861474217241,4,no,no,short,curved,pointed,Wales,7,54,no,no,no,SX,1992,Common Welsh Green
male,juvenile,mottled,green,green,5.286635930251565,long,serrated,partial,smooth,mixed,no,0.7887768396974378,stocky,8.77943364770011,4,no,no,short,curved,pointed,Wales,6,51,no,no,no,BR,2016,Common Welsh Green
female,juvenile,mottled,yellow,mottled,3.904191970058663,long,serrated,partial,smooth,mixed,no,0.42049143852059984,stocky,6.806673232668623,4,yes,no,short,curved,pointed,Britain,7,49,no,yes,no,BB,2016,Common Welsh Green
female,adult,green,yellow,mottled,9.606249637846465,long,serrated,partial,rough,mixed,no,1.7338033319692079,stocky,15.747474911722046,4,no,no,short,curved,pointed,Scotland,5,50,no,yes,no,TR,2023,Common Welsh Green
male,adult,grey,green,mottled,8.961208420586173,long,serrated,partial,smooth,mixed,no,1.3615039856838773,stocky,0.0,4,no,no,short,curved,pointed,Britain,4,0,no,yes,no,WX,1991,Common Welsh Green
unknown,adult,brown,red,green,7.706823323221658,long,serrated,partial,rough,mixed,no,1.7867982438876588,stocky,11.0220147944805,4,no,no,short,curved,pointed,Wales,4,48,no,yes,no,FF,2011,Common Welsh Green
male,adult,green,red,green,7.1445760335759125,long,serrated,partial,rough,mixed,no,1.285314619103576,stocky,14.64425767294936,4,no,no,short,curved,pointed,Wales,6,43,no,no,no,NN,1997,Common Welsh Green
female,elder,brown,green,mottled,11.419898090762123,long,serrated,partial,rough,mixed,no,2.6245417721754905,stocky,21.685906598755366,4,no,no,short,curved,pointed,Wales,5,48,no,no,no,LM,1985,Common Welsh Green
female,elder,mottled,multicolored,green,8.911879526255722,long,serrated,partial,rough,mixed,no,1.7588244391136285,stocky,19.002338100282476,4,yes,no,short,curved,pointed,Britain,4,45,no,yes,no,NR,2010,Common Welsh Green
female,adult,brown,red,mottled,6.642393169751194,long,serrated,partial,rough,mixed,no,1.6295233459584324,stocky,11.957636450010643,4,yes,no,short,curved,pointed,Britain,5,0,no,no,no,BR,2005,Common Welsh Green
female,adult,mottled,red,mottled,5.798318188981987,long,serrated,partial,rough,mixed,no,0.8552155848442674,stocky,10.780737925202295,4,yes,no,short,curved,pointed,Open Ocean,6,43,no,yes,no,VM,1988,Common Welsh Green
male,juvenile,mottled,green,mottled,3.5503267298430026,long,serrated,partial,smooth,mixed,no,0.43109535455392034,stocky,6.037656221368226,4,no,no,short,curved,pointed,Ireland,6,48,no,no,no,OK,1989,Common Welsh Green
unknown,juvenile,mottled,green,mottled,5.252666359780123,long,serrated,partial,smooth,mixed,no,0.5945439479542186,stocky,9.489687712813927,4,no,no,short,curved,pointed,Wales,6,54,no,no,no,NK,1980,Common Welsh Green
male,adult,mottled,multicolored,mottled,5.345314563281551,long,serrated,partial,rough,mixed,no,1.333367736246388,stocky,9.761388766075981,4,no,no,short,curved,pointed,Wales,5,0,no,no,no,TR,2005,Common Welsh Green
female,adult,grey,yellow,green,8.327391970648431,long,serrated,partial,rough,mixed,no,0.0,stocky,16.439886179760318,4,no,no,short,curved,pointed,Ireland,4,46,no,yes,no,AB,2010,Common Welsh Green
female,adult,grey,multicolored,green,7.737135251174367,long,serrated,partial,smooth,mixed,no,1.4071517029027043,stocky,13.342853072026216,4,no,no,short,curved,pointed,Wales,6,48,no,no,no,DR,1975,Common Welsh Green
male,adult,white,yellow,white,0.0,long,serrated,partial,rough,mixed,no,1.8120151512836966,stocky,14.945699297533903,4,no,no,short,curved,pointed,Britain,5,0,no,yes,no,NR,2018,Common Welsh Green
male,juvenile,mottled,red,green,4.185918466830028,long,serrated,partial,smooth,mixed,no,0.5788667334090647,stocky,7.114487837289501,4,no,no,short,curved,pointed,Britain,7,53,no,no,no,SR,1984,Common Welsh Green
female,adult,grey,multicolored,mottled,7.368569303771416,long,serrated,partial,rough,mixed,no,1.6117515677730534,stocky,13.800763251754978,4,no,no,short,curved,pointed,Wales,4,51,no,yes,no,DR,2001,Common Welsh Green
female,adult,brown,green,mottled,5.219596286229268,long,serrated,partial,rough,mixed,no,1.1697056324550041,stocky,9.800099785072893,4,no,no,short,curved,pointed,Britain,5,49,no,no,no,WX,2015,Common Welsh Green
male,elder,mottled,multicolored,green,8.123416187450674,long,serrated,partial,rough,mixed,no,1.5819585427982132,stocky,15.726913638684831,4,yes,no,short,curved,pointed,Britain,5,47,no,no,no,U,1980,Common Welsh Green
female,juvenile,mottled,green,green,4.4154977040910195,long,serrated,partial,smooth,mixed,no,0.0,stocky,7.431301439786708,4,yes,no,short,curved,pointed,Scotland,6,49,no,no,no,NN,2006,Common Welsh Green
female,adult,green,green,mottled,7.178023008316006,long,serrated,partial,smooth,mixed,no,1.5307272485987993,stocky,11.646218599901264,4,no,no,short,curved,pointed,Wales,6,46,no,yes,no,SR,2005,Common Welsh Green
female,elder,green,green,mottled,8.944216412323856,long,serrated,partial,rough,mixed,no,1.734664200002283,stocky,16.127277892170106,4,no,no,short,curved,pointed,Britain,4,47,no,no,no,U,2003,Common Welsh Green
female,elder,mottled,multicolored,mottled,11.352123647634802,long,serrated,partial,rough,mixed,no,1.689767568969653,stocky,19.21850039682105,4,no,no,short,curved,pointed,Scotland,6,44,no,no,no,BB,2008,Common Welsh Green
female,adult,brown,yellow,mottled,8.349587011850922,long,serrated,partial,smooth,mixed,no,1.3513454052001612,stocky,0.0,4,yes,no,short,curved,pointed,Wales,4,43,no,no,no,BB,2015,Common Welsh Green
female,juvenile,mottled,red,green,2.606139239138336,long,serrated,partial,smooth,mixed,no,0.25958491006388923,stocky,3.8609561677312096,4,no,no,short,curved,pointed,Wales,7,53,no,no,no,NK,2016,Common Welsh Green
male,juvenile,mottled,yellow,mottled,6.204274289150853,long,serrated,partial,smooth,mixed,no,0.6275698240198475,stocky,8.980291466018954,4,no,no,short,curved,pointed,Wales,6,54,no,no,no,NR,2019,Common Welsh Green
