gender,estimated_age,color_of_scales,color_of_eyes,color_of_wings,est_body_length,shape_of_snout,shape_of_teeth,scales_present,scale_texture,body_texture,feathers_present,snout_length,shape_of_body,wingspan,number_of_limbs,facial_spikes,frilled,length_of_horns,shape_of_horns,shape_of_tail,loc_of_sighting,aggressiveness,flight_speed,is_venomous,breathing_fire_observed,breathing_ice_observed,observed_by,year_observed,species
male,elder,tan,orange,brown,4.803076973126657,square,pointed,yes,smooth,scaled,no,0.0,stocky,11.954273149815712,2,no,no,long,curved,pointed,Ireland,4,62,no,no,yes,AB,2018,Swedish Short Snout
male,adult,grey,amber,grey,4.995820830453275,snub,pointed,yes,smooth,scaled,no,0.5483455541963429,lithe,10.558494096170952,2,no,no,medium,curved,pointed,Britain,4,39,no,no,yes,SR,1955,Swedish Short Snout
male,unknown,pink,amber,brown,3.399373766272179,square,pointed,yes,smooth,scaled,no,0.0,lithe,0.0,2,no,no,long,curved,pointed,Scotland,4,46,no,no,yes,OK,2007,Swedish Short Snout
male,elder,blue,red,pink,6.273957327739611,snub,pointed,yes,smooth,scaled,no,0.9241539485825928,lithe,0.0,2,no,no,long,curved,pointed,Hungary,3,65,no,no,yes,VM,2021,Swedish Short Snout
female,elder,green,yellow,grey,6.725094438699833,square,pointed,yes,smooth,scaled,no,0.8121244763270956,lithe,13.53306359674004,2,no,no,long,curved,pointed,Arctic,5,62,no,no,no,TR,2021,Swedish Short Snout
male,adult,blue,yellow,grey,5.050967562198139,square,pointed,yes,smooth,scaled,no,0.611107596544318,stocky,9.6605172582487,2,no,no,medium,curved,pointed,Arctic,3,0,no,no,no,WX,1956,Swedish Short Snout
female,adult,mottled,red,tan,5.6589435745637,square,pointed,yes,smooth,scaled,no,0.6997695615077246,lithe,14.94532539830036,2,no,no,medium,curved,pointed,Ukraine,5,0,no,no,no,TR,1964,Swedish Short Snout
unknown,adult,grey,red,brown,0.0,square,pointed,yes,smooth,scaled,no,0.9078543297274644,lithe,0.0,2,no,no,long,curved,club,Norway,5,46,no,no,no,WX,1995,Swedish Short Snout
male,adult,blue,amber,brown,4.418534929445108,snub,pointed,yes,smooth,scaled,no,0.6707472455350091,lithe,10.506285973291208,2,no,no,medium,curved,pointed,Norway,5,0,no,no,yes,OK,1994,Swedish Short Snout
male,elder,white,red,blue,5.318700455696118,snub,pointed,yes,smooth,scaled,no,0.0,stocky,0.0,2,no,no,medium,curved,pointed,Sweden,5,0,no,no,no,NN,1959,Swedish Short Snout
male,adult,mottled,red,grey,3.2133154688377026,snub,pointed,yes,smooth,scaled,no,0.4106790678178307,lithe,6.740702245664564,2,no,no,medium,curved,pointed,Sweden,5,70,no,no,yes,KN,1970,Swedish Short Snout
unknown,adult,white,orange,brown,5.389189318875595,square,pointed,yes,smooth,scaled,no,0.0,stocky,12.95614098883405,2,no,no,short,curved,pointed,Ireland,5,55,no,no,no,NN,1972,Swedish Short Snout
male,juvenile,blue,yellow,blue,3.224778596809766,snub,pointed,yes,smooth,scaled,no,0.43431834343977627,stocky,7.017945072301637,2,no,no,short,curved,pointed,Norway,6,73,no,no,no,TX,2003,Swedish Short Snout
male,adult,mottled,amber,blue,3.3102875800240597,square,pointed,yes,smooth,scaled,no,0.0,lithe,9.745212829792848,2,no,no,medium,curved,pointed,Sweden,3,0,no,no,no,TR,1988,Swedish Short Snout
male,elder,brown,yellow,blue,6.149094002635018,square,pointed,yes,smooth,scaled,no,1.0837682737609875,stocky,16.137075455837504,2,no,no,short,curved,pointed,Sweden,5,0,no,no,no,SX,2015,Swedish Short Snout
female,unknown,pink,yellow,pink,8.0295980963171,square,pointed,yes,smooth,scaled,no,0.8589277396585998,lithe,18.673191196695733,2,no,no,medium,curved,club,Scotland,6,77,no,no,no,NK,1975,Swedish Short Snout
male,adult,tan,amber,pink,3.4276650251420957,snub,pointed,yes,smooth,scaled,no,0.506732397188002,lithe,9.307234149590101,2,no,no,long,curved,pointed,Norway,3,60,no,no,no,TR,1989,Swedish Short Snout
male,adult,brown,orange,pink,3.6232609336631665,square,pointed,yes,smooth,scaled,no,0.47189706946905646,lithe,9.179462754313043,2,no,no,medium,curved,pointed,Open Ocean,5,39,no,no,no,WX,1990,Swedish Short Snout
unknown,adult,white,red,blue,6.762336490207945,snub,pointed,yes,smooth,scaled,no,0.0,stocky,14.956704459599216,2,no,no,long,curved,pointed,Scotland,4,75,no,no,yes,TX,2017,Swedish Short Snout
male,elder,pink,yellow,tan,5.973336193513856,square,pointed,yes,smooth,scaled,no,0.6147555852558947,lithe,13.192553744878385,2,no,no,short,curved,pointed,Ireland,5,64,no,no,yes,U,2023,Swedish Short Snout
male,adult,blue,yellow,tan,6.289717700866161,square,pointed,yes,smooth,scaled,no,0.6656704635992727,lithe,11.348416128401187,2,no,no,medium,curved,pointed,Open Ocean,3,0,no,no,no,VM,1978,Swedish Short Snout
male,juvenile,brown,orange,brown,3.8863170306328207,snub,pointed,yes,smooth,scaled,no,0.4479641683608794,lithe,7.803278319861406,2,no,no,medium,curved,pointed,Sweden,6,47,no,no,no,WX,2013,Swedish Short Snout
male,adult,grey,red,grey,4.876907033899466,square,pointed,yes,smooth,scaled,no,0.0,stocky,13.231073146973344,2,no,no,long,curved,pointed,Scotland,4,0,no,no,yes,VM,1972,Swedish Short Snout
male,elder,grey,amber,blue,7.377772702712401,square,pointed,yes,smooth,scaled,no,0.8718893993764534,lithe,14.73279044139413,2,no,no,long,curved,pointed,Open Ocean,5,40,no,no,no,NN,1994,Swedish Short Snout
female,juvenile,green,amber,brown,3.1016973792444933,snub,pointed,yes,smooth,scaled,no,0.45370795744215836,lithe,6.421302229013095,2,no,no,long,curved,pointed,Sweden,4,48,no,yes,no,NR,2020,Swedish Short Snout
male,adult,tan,orange,blue,0.0,square,pointed,yes,smooth,scaled,no,0.4376987631079412,stocky,7.120880404845706,2,no,no,short,curved,club,Norway,5,57,no,no,yes,NN,2005,Swedish Short Snout
male,elder,grey,red,grey,0.0,square,pointed,yes,smooth,scaled,no,0.6033985218489735,stocky,11.244743051893593,2,no,no,short,curved,pointed,Open Ocean,3,39,no,no,yes,WX,1961,Swedish Short Snout
male,adult,brown,yellow,tan,5.954276916649701,snub,pointed,yes,smooth,scaled,no,0.0,stocky,13.648934967461383,2,no,no,short,curved,pointed,Ireland,5,0,no,no,yes,AB,1987,Swedish Short Snout
male,adult,green,orange,blue,0.0,square,pointed,yes,smooth,scaled,no,0.3784441366232498,stocky,0.0,2,no,no,long,curved,pointed,Norway,5,79,no,no,yes,TR,1975,Swedish Short Snout
male,adult,grey,yellow,brown,3.670993317518464,snub,pointed,yes,smooth,scaled,no,0.585086092385202,lithe,7.824129140416388,2,no,no,long,curved,club,Sweden,4,77,no,no,no,SX,1983,Swedish Short Snout
female,juvenile,tan,yellow,pink,3.406476836818805,square,pointed,yes,smooth,scaled,no,0.4557476611126581,lithe,7.495418174469315,2,no,no,long,curved,pointed,Scotland,4,51,no,no,no,FF,1993,Swedish Short Snout
male,adult,brown,amber,brown,0.0,snub,pointed,yes,smooth,scaled,no,0.0,lithe,7.865371039676986,2,no,no,short,curved,pointed,Arctic,3,39,no,no,yes,TX,1975,Swedish Short Snout
unknown,adult,grey,orange,pink,0.0,snub,pointed,yes,smooth,scaled,no,0.40257294598493937,stocky,7.866260452205984,2,no,no,long,curved,pointed,Sweden,5,46,no,no,no,FF,2017,Swedish Short Snout
unknown,elder,brown,orange,tan,3.2912419678192184,snub,pointed,yes,smooth,scaled,no,0.42608552210170314,stocky,7.131337611453921,2,no,no,long,curved,pointed,Sweden,6,47,no,no,yes,LM,1959,Swedish Short Snout
male,adult,mottled,red,pink,4.8942592483038645,snub,pointed,yes,smooth,scaled,no,0.5987776650822141,stocky,11.977671920907463,2,no,no,medium,curved,club,Arctic,4,0,no,no,yes,TR,2020,Swedish Short Snout
female,elder,pink,yellow,blue,8.221527945302372,snub,pointed,yes,smooth,scaled,no,0.9175442226663478,stocky,0.0,2,no,no,medium,curved,pointed,Norway,4,50,no,no,no,AB,1967,Swedish Short Snout
female,adult,white,orange,pink,0.0,square,pointed,yes,smooth,scaled,no,0.6756188078992964,stocky,13.321418766805985,2,no,no,long,curved,club,Ukraine,3,53,no,no,yes,DR,2010,Swedish Short Snout
male,adult,green,amber,brown,6.085498113652309,snub,pointed,yes,smooth,scaled,no,0.0,lithe,14.102132748784692,2,no,no,medium,curved,pointed,Ireland,5,58,no,no,yes,NR,1995,Swedish Short Snout
unknown,adult,tan,red,pink,5.372530141994415,snub,pointed,yes,smooth,scaled,no,0.0,stocky,11.41207871560386,2,no,no,long,curved,pointed,Sweden,4,76,no,no,no,TX,1959,Swedish Short Snout
male,adult,grey,orange,tan,3.5546420031927277,snub,pointed,yes,smooth,scaled,no,0.4696699698950575,lithe,9.481889860426278,2,no,no,short,curved,club,Sweden,4,0,no,no,yes,TR,1966,Swedish Short Snout
unknown,adult,pink,red,tan,3.953065031932433,square,pointed,yes,smooth,scaled,no,0.4693043742357535,lithe,9.71766033236319,2,no,no,short,curved,pointed,Ireland,5,59,no,no,no,NK,1978,Swedish Short Snout
male,elder,green,red,blue,7.26260812023593,square,pointed,yes,smooth,scaled,no,1.0386624680288514,stocky,16.53763266940808,2,no,no,medium,curved,club,Arctic,5,70,no,no,no,VM,2018,Swedish Short Snout
male,adult,blue,amber,pink,0.0,snub,pointed,yes,smooth,scaled,no,0.4078053165880653,lithe,0.0,2,no,no,short,curved,pointed,Arctic,5,66,no,no,no,NK,2013,Swedish Short Snout
male,elder,brown,orange,tan,7.787223903036105,square,pointed,yes,smooth,scaled,no,0.0,stocky,14.589454436763457,2,no,no,short,curved,pointed,Sweden,4,0,no,no,yes,OK,1958,Swedish Short Snout
male,elder,grey,orange,pink,6.554423147870894,square,pointed,yes,smooth,scaled,no,0.7257996313898517,stocky,14.756920846905642,2,no,no,short,curved,club,Sweden,5,36,no,no,no,AB,1974,Swedish Short Snout
male,adult,brown,red,pink,4.116714968328575,square,pointed,yes,smooth,scaled,no,0.6616141120116789,stocky,11.997656551920986,2,no,no,short,curved,pointed,Sweden,5,75,no,no,yes,SX,1984,Swedish Short Snout
male,adult,white,yellow,blue,4.906627984588931,square,pointed,yes,smooth,scaled,no,0.45745920242490545,stocky,9.388678218701568,2,no,no,long,curved,pointed,Arctic,5,0,no,no,no,BR,1997,Swedish Short Snout
unknown,elder,blue,red,pink,4.389800400468828,snub,pointed,yes,smooth,scaled,no,0.5537748186968695,lithe,9.224823948219473,2,no,no,long,curved,pointed,Sweden,5,77,no,no,yes,NK,1995,Swedish Short Snout
female,adult,tan,yellow,brown,5.8172933891192224,square,pointed,yes,smooth,scaled,no,0.8719132551135186,lithe,16.202816949722177,2,no,no,short,curved,pointed,Britain,4,41,no,no,no,VM,2010,Swedish Short Snout
female,elder,tan,yellow,blue,7.667944056224067,snub,pointed,yes,smooth,scaled,no,0.9183650383339592,stocky,17.94724192345158,2,no,no,long,curved,pointed,Britain,5,40,no,no,yes,TX,2008,Swedish Short Snout
female,adult,pink,yellow,tan,0.0,square,pointed,yes,smooth,scaled,no,0.5717538374844345,stocky,10.520474766835223,2,no,no,long,curved,pointed,Ukraine,3,0,no,no,no,SR,2013,Swedish Short Snout
unknown,adult,white,red,pink,9.223766431356902,square,pointed,yes,smooth,scaled,no,0.9093632873662159,stocky,18.750912699644832,2,no,no,long,curved,pointed,Sweden,3,79,no,no,yes,FF,1962,Swedish Short Snout
male,adult,pink,red,pink,6.421998997071591,snub,pointed,yes,smooth,scaled,no,0.0,lithe,11.966998430743075,2,no,no,medium,curved,club,Scotland,3,44,no,no,yes,VM,1969,Swedish Short Snout
female,elder,brown,amber,pink,7.013771435638983,square,pointed,yes,smooth,scaled,no,0.9159463579545579,stocky,17.183330283924384,2,no,no,medium,curved,pointed,Sweden,3,61,no,no,no,BR,2006,Swedish Short Snout
female,adult,green,orange,brown,6.83828147561645,square,pointed,yes,smooth,scaled,no,0.9497154724504059,lithe,14.928033012977018,2,no,no,long,curved,pointed,Sweden,4,65,no,no,no,OH,1971,Swedish Short Snout
male,adult,mottled,red,pink,0.0,square,pointed,yes,smooth,scaled,no,0.4802911737637602,lithe,8.327156940382748,2,no,no,short,curved,club,Hungary,4,73,no,no,yes,FF,1971,Swedish Short Snout
male,adult,pink,red,pink,4.44595660482948,square,pointed,yes,smooth,scaled,no,0.520623565800136,lithe,9.759030530152085,2,no,no,long,curved,pointed,Scotland,5,77,no,yes,no,LM,2007,Swedish Short Snout
female,adult,mottled,orange,tan,5.270830206719565,square,pointed,yes,smooth,scaled,no,0.8860839962153557,stocky,16.007578384858927,2,no,no,medium,curved,pointed,Norway,4,69,no,no,no,BR,2001,Swedish Short Snout
male,adult,green,yellow,brown,4.877845565593846,square,pointed,yes,smooth,scaled,no,0.689211989009826,lithe,10.942353762474127,2,no,no,short,curved,pointed,Norway,5,0,no,no,yes,VM,1975,Swedish Short Snout
female,adult,brown,yellow,tan,6.919512113336421,square,pointed,yes,smooth,scaled,no,0.7437853131928013,stocky,12.301950541666415,2,no,no,medium,curved,pointed,Sweden,4,40,no,yes,no,WX,2009,Swedish Short Snout
female,adult,blue,orange,brown,0.0,square,pointed,yes,smooth,scaled,no,0.6819832955430519,stocky,12.909978775586683,2,no,no,long,curved,pointed,Britain,3,0,no,no,no,LM,1995,Swedish Short Snout
male,juvenile,white,amber,tan,1.768883142673001,square,pointed,yes,smooth,scaled,no,0.27955292742773546,stocky,4.659123635114763,2,no,no,short,curved,club,Norway,5,0,no,no,yes,NN,1955,Swedish Short Snout
unknown,adult,grey,amber,blue,4.809542498575342,square,pointed,yes,smooth,scaled,no,0.6526273173289255,stocky,9.850850157471143,2,no,no,short,curved,club,Open Ocean,3,51,no,no,no,NK,1964,Swedish Short Snout
unknown,elder,green,red,pink,0.0,square,pointed,yes,smooth,scaled,no,0.946233171082636,lithe,13.505638945465698,2,no,no,short,curved,pointed,Norway,3,0,no,no,no,NR,1974,Swedish Short Snout
male,adult,white,yellow,pink,0.0,snub,pointed,yes,smooth,scaled,no,0.0,stocky,13.326694314050801,2,no,no,medium,curved,club,Open Ocean,4,63,no,no,no,FF,1986,Swedish Short Snout
male,adult,white,amber,brown,4.254213719241451,square,pointed,yes,smooth,scaled,no,0.455717811275294,stocky,0.0,2,no,no,short,curved,pointed,Open Ocean,4,41,no,no,no,TR,1958,Swedish Short Snout
male,elder,grey,yellow,tan,0.0,snub,pointed,yes,smooth,scaled,no,0.7326301594332298,stocky,0.0,2,no,no,short,curved,pointed,Sweden,5,71,no,no,yes,SR,1973,Swedish Short Snout
male,adult,grey,red,tan,0.0,snub,pointed,yes,smooth,scaled,no,0.5459191937000437,lithe,6.639023526069871,2,no,no,long,curved,pointed,Sweden,4,80,no,no,yes,TX,1972,Swedish Short Snout
female,elder,pink,red,grey,8.446992468400468,snub,pointed,yes,smooth,scaled,no,0.8870114003574753,lithe,16.495088104175835,2,no,no,short,curved,pointed,Sweden,3,0,no,no,no,SX,2012,Swedish Short Snout
female,elder,pink,amber,brown,6.7931969076974115,snub,pointed,yes,smooth,scaled,no,0.8455211722395282,stocky,14.981725771998965,2,no,no,long,curved,club,Sweden,4,56,no,no,yes,KN,1984,Swedish Short Snout
male,adult,mottled,yellow,brown,5.13155998478362,snub,pointed,yes,smooth,scaled,no,0.714526556701362,lithe,11.894024703270189,2,no,no,long,curved,pointed,Sweden,5,69,no,no,yes,BR,1964,Swedish Short Snout
male,adult,mottled,orange,tan,2.6244386240531394,snub,pointed,yes,smooth,scaled,no,0.3714463640342656,lithe,6.716786528003058,2,no,no,medium,curved,pointed,Norway,5,0,no,no,no,TR,1963,Swedish Short Snout
male,juvenile,white,orange,grey,2.25292252712575,snub,pointed,yes,smooth,scaled,no,0.27193446497726986,lithe,5.1631461810185355,2,no,no,short,curved,club,Sweden,4,77,no,no,no,U,1969,Swedish Short Snout
male,elder,white,yellow,pink,6.518471138343516,square,pointed,yes,smooth,scaled,no,0.8493056778918464,stocky,12.906607664522593,2,no,no,short,curved,pointed,Norway,3,48,no,no,yes,SR,1965,Swedish Short Snout
female,elder,green,yellow,pink,0.0,square,pointed,yes,smooth,scaled,no,0.8768132815259958,stocky,18.275987163681044,2,no,no,medium,curved,club,Sweden,5,0,no,no,yes,SX,2008,Swedish Short Snout
female,elder,blue,yellow,blue,7.315321134259588,square,pointed,yes,smooth,scaled,no,1.0290642990208616,stocky,16.072167956017324,2,no,no,short,curved,pointed,Norway,5,50,no,no,no,BR,1964,Swedish Short Snout
male,juvenile,blue,yellow,blue,0.0,snub,pointed,yes,smooth,scaled,no,0.324968076572967,stocky,4.5041674577136295,2,no,no,short,curved,pointed,Norway,6,61,no,no,yes,NK,1966,Swedish Short Snout
unknown,adult,brown,orange,tan,5.640863504328468,snub,pointed,yes,smooth,scaled,no,0.603774218296269,stocky,14.108877217486278,2,no,no,medium,curved,pointed,Open Ocean,6,66,no,no,no,DR,2019,Swedish Short Snout
male,adult,white,amber,blue,0.0,square,pointed,yes,smooth,scaled,no,0.43514321608469875,lithe,7.905300941570657,2,no,no,long,curved,pointed,Sweden,4,62,no,no,yes,BR,1969,Swedish Short Snout
female,juvenile,tan,yellow,brown,3.2882763649895628,snub,pointed,yes,smooth,scaled,no,0.4618605080195191,stocky,6.863628461830393,2,no,no,medium,curved,pointed,Scotland,5,64,no,no,no,AB,1976,Swedish Short Snout
male,adult,tan,red,tan,4.734174362888213,snub,pointed,yes,smooth,scaled,no,0.0,stocky,0.0,2,no,no,long,curved,club,Sweden,4,44,no,no,no,FF,1997,Swedish Short Snout
male,juvenile,pink,amber,tan,0.0,square,pointed,yes,smooth,scaled,no,0.2605337638450926,lithe,4.851312254440451,2,no,no,long,curved,pointed,Open Ocean,6,54,no,no,no,FF,1975,Swedish Short Snout
male,elder,blue,orange,blue,4.834422531648546,square,pointed,yes,smooth,scaled,no,0.6656578001395819,stocky,11.555314357847164,2,no,no,short,curved,pointed,Norway,5,52,no,no,yes,VM,1983,Swedish Short Snout
male,adult,brown,orange,tan,3.097215448532844,square,pointed,yes,smooth,scaled,no,0.42483433190453124,lithe,7.477799167360205,2,no,no,short,curved,pointed,Ukraine,4,69,no,no,yes,LM,1982,Swedish Short Snout
male,adult,brown,amber,pink,4.1596932123705574,square,pointed,yes,smooth,scaled,no,0.0,stocky,7.897549672393395,2,no,no,medium,curved,club,Ukraine,5,77,no,yes,no,SR,2008,Swedish Short Snout
female,adult,mottled,yellow,tan,6.5739630627490095,snub,pointed,yes,smooth,scaled,no,0.9423023343088202,lithe,12.048038217249756,2,no,no,short,curved,pointed,Hungary,4,70,no,no,yes,OK,2018,Swedish Short Snout
male,elder,mottled,red,blue,0.0,square,pointed,yes,smooth,scaled,no,0.7895874690790482,stocky,15.150284045014397,2,no,no,long,curved,pointed,Norway,4,60,no,no,yes,WX,2020,Swedish Short Snout
male,adult,green,amber,brown,5.823302471371712,snub,pointed,yes,smooth,scaled,no,0.846440900055768,stocky,10.934971921781644,2,no,no,long,curved,pointed,Sweden,4,63,no,no,yes,BB,1975,Swedish Short Snout
male,adult,white,red,grey,3.6239193877595404,snub,pointed,yes,smooth,scaled,no,0.5414810111783221,lithe,9.462898689346979,2,no,no,long,curved,pointed,Arctic,5,70,no,no,yes,U,2023,Swedish Short Snout
male,adult,mottled,red,grey,3.2175579645214136,snub,pointed,yes,smooth,scaled,no,0.44348283681175593,lithe,7.353520664082762,2,no,no,short,curved,pointed,Sweden,5,56,no,no,no,OH,2004,Swedish Short Snout
unknown,elder,mottled,yellow,brown,5.800785449015949,snub,pointed,yes,smooth,scaled,no,0.7029264930122902,lithe,13.765716828045989,2,no,no,medium,curved,pointed,Ukraine,4,78,no,no,yes,OK,1992,Swedish Short Snout
female,elder,white,orange,tan,8.313260407793095,square,pointed,yes,smooth,scaled,no,0.0,lithe,0.0,2,no,no,long,curved,club,Open Ocean,5,37,no,no,yes,DR,2003,Swedish Short Snout
male,adult,pink,orange,brown,5.124976427905275,snub,pointed,yes,smooth,scaled,no,0.7941751365789705,stocky,14.254594842479865,2,no,no,long,curved,pointed,Scotland,5,0,no,no,yes,OK,1955,Swedish Short Snout
female,elder,pink,amber,brown,7.37440329962089,snub,pointed,yes,smooth,scaled,no,0.988110262010049,stocky,0.0,2,no,no,medium,curved,pointed,Open Ocean,5,0,no,no,no,CT,2004,Swedish Short Snout
unknown,elder,green,amber,tan,2.500741300098798,snub,pointed,yes,smooth,scaled,no,0.36433171494021166,stocky,0.0,2,no,no,long,curved,pointed,Norway,5,43,no,no,no,TX,2000,Swedish Short Snout
unknown,adult,tan,red,blue,3.6409523109799813,square,pointed,yes,smooth,scaled,no,0.0,lithe,7.4276439144564295,2,no,no,long,curved,club,Sweden,6,59,no,no,yes,NK,1986,Swedish Short Snout
female,adult,green,amber,tan,6.041721163750704,square,pointed,yes,smooth,scaled,no,0.9537806773008893,lithe,13.60867149914532,2,no,no,long,curved,club,Arctic,4,0,no,no,yes,AB,1957,Swedish Short Snout
female,elder,mottled,orange,brown,6.115723782468244,square,pointed,yes,smooth,scaled,no,0.9052934350934871,stocky,0.0,2,no,no,long,curved,pointed,Open Ocean,4,38,no,no,no,DR,1966,Swedish Short Snout
male,adult,blue,yellow,pink,3.0022531575763822,snub,pointed,yes,smooth,scaled,no,0.4549363601562352,lithe,6.581009024806386,2,no,no,long,curved,club,Scotland,5,0,no,no,no,TX,2005,Swedish Short Snout
female,adult,grey,orange,pink,7.09526311883418,square,pointed,yes,smooth,scaled,no,0.7012047953534136,lithe,14.07515598883615,2,no,no,short,curved,pointed,Sweden,4,72,no,no,no,NR,2010,Swedish Short Snout
female,adult,grey,orange,brown,4.600430184842588,snub,pointed,yes,smooth,scaled,no,0.0,stocky,12.154920805767071,2,no,no,medium,curved,pointed,Norway,3,76,no,no,yes,NK,1986,Swedish Short Snout
female,elder,white,amber,blue,8.796161069451749,snub,pointed,yes,smooth,scaled,no,1.0731470345093796,stocky,19.65662737874273,2,no,no,short,curved,pointed,Open Ocean,3,0,no,no,yes,FF,1978,Swedish Short Snout
male,juvenile,tan,red,tan,3.7060105084248476,snub,pointed,yes,smooth,scaled,no,0.0,stocky,0.0,2,no,no,short,curved,pointed,Norway,4,60,no,no,yes,SR,2009,Swedish Short Snout
female,adult,mottled,orange,tan,4.127369833176443,snub,pointed,yes,smooth,scaled,no,0.61380646009279,stocky,8.721121580996135,2,no,no,long,curved,club,Norway,5,0,no,no,no,SX,1966,Swedish Short Snout
female,adult,green,orange,brown,4.556544730250203,square,pointed,yes,smooth,scaled,no,0.5902199000632555,stocky,11.247741362719177,2,no,no,long,curved,club,Norway,3,59,no,no,yes,BB,1991,Swedish Short Snout
unknown,adult,tan,red,pink,7.59167545779626,square,pointed,yes,smooth,scaled,no,1.1322538110092935,lithe,19.2448923241467,2,no,no,medium,curved,pointed,Open Ocean,4,75,no,no,yes,KN,1964,Swedish Short Snout
male,elder,white,orange,tan,6.855014691283908,square,pointed,yes,smooth,scaled,no,0.0,stocky,14.687724559244488,2,no,no,long,curved,pointed,Open Ocean,5,67,no,no,no,BR,1980,Swedish Short Snout
unknown,elder,grey,red,pink,6.111774399046849,square,pointed,yes,smooth,scaled,no,0.9023155434874148,lithe,0.0,2,no,no,medium,curved,pointed,Norway,6,0,no,no,no,DR,1983,Swedish Short Snout
male,adult,blue,red,tan,5.889530266890864,square,pointed,yes,smooth,scaled,no,0.7930459364653197,stocky,11.926903992884897,2,no,no,medium,curved,pointed,Norway,4,40,no,no,yes,OH,2002,Swedish Short Snout
male,adult,green,orange,pink,0.0,square,pointed,yes,smooth,scaled,no,0.6462586740522236,lithe,8.557614515923962,2,no,no,medium,curved,pointed,Norway,5,50,no,no,yes,WX,1966,Swedish Short Snout
