gender,estimated_age,color_of_scales,color_of_eyes,color_of_wings,est_body_length,shape_of_snout,shape_of_teeth,scales_present,scale_texture,body_texture,feathers_present,snout_length,shape_of_body,wingspan,number_of_limbs,facial_spikes,frilled,length_of_horns,shape_of_horns,shape_of_tail,loc_of_sighting,aggressiveness,flight_speed,is_venomous,breathing_fire_observed,breathing_ice_observed,observed_by,year_observed,species
male,adult,mottled,blue,mottled,28.62460875857827,snub,curved,yes,rough,mixed,no,3.4070123656096927,stocky,0.0,4,no,no,long,curved,spiked,Russia,5,27.157852368386447,no,no,yes,SR,2002,Ukrainian Ironbelly
male,adult,grey,blue,grey,25.774497142893182,snub,curved,yes,rough,mixed,no,2.8553725852744165,stocky,55.14629329558851,4,no,no,long,curved,spiked,Arctic,5,30.150794439907475,no,no,yes,SX,1977,Ukrainian Ironbelly
male,adult,black,green,black,11.920865179591406,snub,curved,yes,rough,mixed,no,1.368663578256992,stocky,26.281879512035268,4,no,no,long,curved,spiked,Ukraine,3,27.76568635541725,no,no,no,OH,1984,Ukrainian Ironbelly
male,unknown,black,green,black,22.472630740330978,snub,curved,yes,rough,mixed,no,0.0,stocky,0.0,4,no,no,long,curved,pointed,Poland,5,0.0,no,no,no,LM,1980,Ukrainian Ironbelly
female,adult,mottled,blue,mottled,32.52517501457381,snub,curved,yes,rough,mixed,no,0.0,stocky,85.85768925574196,4,no,no,long,curved,pointed,Poland,9,28.902037792819293,no,no,no,FF,1985,Ukrainian Ironbelly
male,adult,mottled,green,mottled,0.0,snub,curved,yes,rough,mixed,no,4.102027049009191,stocky,65.5921615707182,4,no,no,long,curved,spiked,Arctic,5,30.826665746784084,no,no,yes,KN,1980,Ukrainian Ironbelly
male,adult,pink,blue,pink,11.883398895308055,snub,curved,yes,rough,mixed,no,1.6726188184870194,stocky,32.34296714840249,4,no,no,long,curved,spiked,Poland,3,32.98774205432469,no,no,yes,BB,2016,Ukrainian Ironbelly
male,elder,mottled,blue,mottled,0.0,snub,curved,yes,rough,mixed,no,6.1953877359320195,stocky,0.0,4,no,no,long,curved,spiked,Ukraine,4,25.69732310724284,no,no,no,WX,1999,Ukrainian Ironbelly
male,juvenile,white,green,white,0.0,snub,curved,yes,rough,mixed,no,0.0,stocky,0.0,4,no,no,long,curved,pointed,Ukraine,4,0.0,no,no,no,NK,2023,Ukrainian Ironbelly
male,juvenile,grey,green,grey,11.340634755407928,snub,curved,yes,rough,mixed,no,1.7497922758140523,stocky,23.615796050671893,4,no,no,long,curved,pointed,Hungary,5,35.644210317349966,no,no,no,BB,1979,Ukrainian Ironbelly
unknown,adult,white,green,white,26.70657840025978,snub,curved,yes,rough,mixed,no,0.0,stocky,63.42132277691323,4,no,no,long,curved,pointed,Russia,5,30.522938074733922,no,no,no,SR,1976,Ukrainian Ironbelly
male,elder,grey,green,grey,0.0,snub,curved,yes,rough,mixed,no,5.871673773729044,stocky,118.42763368594571,4,no,no,long,curved,spiked,Poland,5,25.587438682780718,no,no,yes,SX,1992,Ukrainian Ironbelly
male,adult,grey,green,grey,0.0,snub,curved,yes,rough,mixed,no,3.0608286170991676,stocky,0.0,4,no,no,long,curved,spiked,Poland,4,0.0,no,no,yes,NN,2020,Ukrainian Ironbelly
male,adult,white,green,white,16.464423752346825,snub,curved,yes,rough,mixed,no,2.173263281027373,stocky,40.86477267832261,4,no,no,long,curved,spiked,Poland,4,31.624109425291795,no,no,yes,FF,1990,Ukrainian Ironbelly
female,adult,white,green,white,28.27821449044396,snub,curved,yes,rough,mixed,no,3.6713148612448623,stocky,70.21025997885825,4,no,no,long,curved,pointed,Poland,8,29.81396783729243,no,no,no,WX,1993,Ukrainian Ironbelly
male,elder,grey,blue,grey,35.30271742320045,snub,curved,yes,rough,mixed,no,5.137166444862589,stocky,73.9038902720343,4,no,no,long,curved,spiked,Hungary,5,23.03913264737173,no,no,no,U,2014,Ukrainian Ironbelly
unknown,adult,white,green,white,24.699780851580332,snub,curved,yes,rough,mixed,no,0.0,stocky,0.0,4,no,no,long,curved,pointed,Romania,5,32.801149043945436,no,no,no,NR,1989,Ukrainian Ironbelly
male,adult,mottled,green,mottled,10.82649124364729,snub,curved,yes,rough,mixed,no,1.5143374123357682,stocky,24.61337862957592,4,no,no,long,curved,spiked,Arctic,3,29.80412101112998,no,no,no,SR,1977,Ukrainian Ironbelly
female,adult,white,blue,white,28.11241079419188,snub,curved,yes,rough,mixed,no,0.0,stocky,69.60486914892496,4,no,no,long,curved,pointed,Romania,8,31.386205377158156,no,no,no,DR,1998,Ukrainian Ironbelly
male,adult,mottled,green,mottled,16.3334995401752,snub,curved,yes,rough,mixed,no,2.136478519223627,stocky,34.56308172585393,4,no,no,long,curved,spiked,Ukraine,5,31.580467329653242,no,no,yes,NR,2007,Ukrainian Ironbelly
male,adult,grey,green,grey,11.380633554512293,snub,curved,yes,rough,mixed,no,1.4942482816764306,stocky,25.570716981854012,4,no,no,long,curved,spiked,Arctic,3,31.084458688239444,no,no,yes,NN,1992,Ukrainian Ironbelly
male,adult,pink,blue,pink,19.26583165440466,snub,curved,yes,rough,mixed,no,2.5703367851297623,stocky,44.738746055847855,4,no,no,long,curved,spiked,Poland,5,28.453482101206028,no,no,yes,TR,1983,Ukrainian Ironbelly
male,adult,mottled,blue,mottled,20.67343977715425,snub,curved,yes,rough,mixed,no,0.0,stocky,0.0,4,no,no,long,curved,spiked,Romania,3,29.53488705351729,no,no,yes,TR,2016,Ukrainian Ironbelly
female,adult,mottled,green,mottled,0.0,snub,curved,yes,rough,mixed,no,3.7417839193216453,stocky,68.9860030077898,4,no,no,long,curved,pointed,Ukraine,9,0.0,no,no,yes,BB,1980,Ukrainian Ironbelly
unknown,adult,white,blue,white,23.190212571433552,snub,curved,yes,rough,mixed,no,0.0,stocky,52.03915658611217,4,no,no,long,curved,pointed,Arctic,4,0.0,no,no,yes,LM,2009,Ukrainian Ironbelly
male,adult,black,green,black,33.995659813072145,snub,curved,yes,rough,mixed,no,4.7736968602511105,stocky,77.94064716763116,4,no,no,long,curved,spiked,Ukraine,3,28.190561855022825,no,no,yes,NR,2021,Ukrainian Ironbelly
male,adult,black,green,black,29.909827067072065,snub,curved,yes,rough,mixed,no,0.0,stocky,64.35564708747697,4,no,no,long,curved,spiked,Romania,4,28.038972937008808,no,no,yes,OK,2019,Ukrainian Ironbelly
male,unknown,grey,green,grey,33.18557901462332,snub,curved,yes,rough,mixed,no,3.5597887665543464,stocky,71.28014846055973,4,no,no,long,curved,pointed,Ukraine,4,0.0,no,no,yes,AB,2009,Ukrainian Ironbelly
unknown,adult,black,green,black,22.154372622732282,snub,curved,yes,rough,mixed,no,0.0,stocky,52.78576747066555,4,no,no,long,curved,pointed,Hungary,6,27.22321602320766,no,no,no,KN,2016,Ukrainian Ironbelly
male,unknown,white,blue,white,16.150093068002015,snub,curved,yes,rough,mixed,no,2.0780613304905162,stocky,35.13081555527265,4,no,no,long,curved,pointed,Arctic,6,29.958128152741832,no,no,no,FF,2009,Ukrainian Ironbelly
male,adult,grey,blue,grey,21.239014698166525,snub,curved,yes,rough,mixed,no,0.0,stocky,46.268060993534014,4,no,no,long,curved,spiked,Ukraine,4,32.38307232516896,no,no,yes,SX,1976,Ukrainian Ironbelly
male,adult,black,blue,black,32.47406488723175,snub,curved,yes,rough,mixed,no,3.608802687136777,stocky,77.96720169378148,4,no,no,long,curved,spiked,Arctic,5,31.61282526041889,no,no,yes,LM,1997,Ukrainian Ironbelly
male,adult,black,green,black,0.0,snub,curved,yes,rough,mixed,no,0.0,stocky,73.74710662004631,4,no,no,long,curved,spiked,Poland,5,30.423677907401846,no,no,yes,OK,1975,Ukrainian Ironbelly
male,adult,grey,green,grey,20.51796477776505,snub,curved,yes,rough,mixed,no,2.5412157133731066,stocky,0.0,4,no,no,long,curved,spiked,Arctic,3,29.797267867514133,no,no,yes,NK,2010,Ukrainian Ironbelly
male,unknown,pink,green,pink,29.914589520052623,snub,curved,yes,rough,mixed,no,0.0,stocky,60.7519761858516,4,no,no,long,curved,pointed,Hungary,7,32.19762275846393,no,no,no,VM,1982,Ukrainian Ironbelly
male,adult,pink,blue,pink,16.464163750782497,snub,curved,yes,rough,mixed,no,1.9067182916979775,stocky,36.17066837372231,4,no,no,long,curved,spiked,Poland,5,0.0,no,no,no,SX,2005,Ukrainian Ironbelly
male,juvenile,black,blue,black,0.0,snub,curved,yes,rough,mixed,no,1.419044865853301,stocky,0.0,4,no,no,long,curved,pointed,Arctic,4,0.0,no,no,yes,SX,1984,Ukrainian Ironbelly
male,adult,grey,green,grey,32.26250421414758,snub,curved,yes,rough,mixed,no,3.620855066086101,stocky,74.56588774836612,4,no,no,long,curved,spiked,Romania,3,31.30164441470434,no,no,yes,NR,1997,Ukrainian Ironbelly
female,adult,white,green,white,21.365016691085426,snub,curved,yes,rough,mixed,no,2.6506411078116847,stocky,46.4212176125618,4,no,no,long,curved,pointed,Ukraine,9,0.0,no,no,no,TX,1982,Ukrainian Ironbelly
male,adult,pink,green,pink,30.226140012838123,snub,curved,yes,rough,mixed,no,3.6813787737859407,stocky,70.1856694078931,4,no,no,long,curved,spiked,Russia,3,27.055998106997695,no,no,no,VM,1975,Ukrainian Ironbelly
male,elder,black,blue,black,45.724004407181155,snub,curved,yes,rough,mixed,no,0.0,stocky,97.90655220698333,4,no,no,long,curved,spiked,Arctic,4,26.491718329824494,no,no,no,SR,1989,Ukrainian Ironbelly
male,adult,mottled,blue,mottled,35.142016409711616,snub,curved,yes,rough,mixed,no,3.5700384249841663,stocky,71.26931601969352,4,no,no,long,curved,spiked,Russia,4,31.03249055265421,no,no,no,VM,1993,Ukrainian Ironbelly
male,elder,black,blue,black,0.0,snub,curved,yes,rough,mixed,no,7.58882860203967,stocky,131.4668464739686,4,no,no,long,curved,spiked,Russia,3,27.12072709283116,no,no,yes,NK,1992,Ukrainian Ironbelly
male,adult,grey,blue,grey,15.050379258896985,snub,curved,yes,rough,mixed,no,0.0,stocky,37.141791265026306,4,no,no,long,curved,spiked,Russia,4,28.8642558261728,no,no,no,TX,1997,Ukrainian Ironbelly
male,adult,black,green,black,10.639336712585541,snub,curved,yes,rough,mixed,no,0.0,stocky,28.733459961707236,4,no,no,long,curved,spiked,Ukraine,4,32.006552588123924,no,no,yes,VM,1991,Ukrainian Ironbelly
male,adult,mottled,green,mottled,0.0,snub,curved,yes,rough,mixed,no,1.7866570531363268,stocky,0.0,4,no,no,long,curved,spiked,Hungary,5,0.0,no,no,yes,NK,2020,Ukrainian Ironbelly
male,unknown,pink,blue,pink,0.0,snub,curved,yes,rough,mixed,no,1.8676110339776335,stocky,34.97975799888187,4,no,no,long,curved,pointed,Ukraine,5,29.647331171375583,no,no,no,TR,2006,Ukrainian Ironbelly
male,adult,mottled,green,mottled,32.76404223066725,snub,curved,yes,rough,mixed,no,0.0,stocky,71.83642344707033,4,no,no,long,curved,spiked,Romania,4,29.651806358229344,no,no,yes,TX,2018,Ukrainian Ironbelly
male,juvenile,black,blue,black,0.0,snub,curved,yes,rough,mixed,no,1.4484599220072139,stocky,26.02701489525537,4,no,no,long,curved,pointed,Romania,3,33.19431243509022,no,no,no,TX,1997,Ukrainian Ironbelly
male,adult,mottled,blue,mottled,28.563637502917025,snub,curved,yes,rough,mixed,no,3.5120879021543767,stocky,61.89258561623529,4,no,no,long,curved,spiked,Russia,3,28.005002075422826,no,no,yes,VM,2019,Ukrainian Ironbelly
male,elder,mottled,green,mottled,42.241062352169195,snub,curved,yes,rough,mixed,no,5.415205810951848,stocky,0.0,4,no,no,long,curved,spiked,Hungary,4,27.312337405672455,no,no,no,OH,2001,Ukrainian Ironbelly
male,juvenile,pink,blue,pink,0.0,snub,curved,yes,rough,mixed,no,0.772254521473661,stocky,15.967296667401127,4,no,no,long,curved,pointed,Ukraine,4,32.993618406969716,no,no,no,OK,1980,Ukrainian Ironbelly
male,adult,grey,blue,grey,28.817364069982695,snub,curved,yes,rough,mixed,no,0.0,stocky,56.78919073752881,4,no,no,long,curved,spiked,Hungary,4,29.73163030651182,no,no,yes,NK,2019,Ukrainian Ironbelly
male,adult,white,blue,white,16.349050811766563,snub,curved,yes,rough,mixed,no,1.8530790276880384,stocky,0.0,4,no,no,long,curved,spiked,Arctic,5,0.0,no,no,yes,BR,1979,Ukrainian Ironbelly
female,adult,white,blue,white,17.673919141561296,snub,curved,yes,rough,mixed,no,2.4247575824320764,stocky,0.0,4,no,no,long,curved,pointed,Arctic,7,29.392520242655227,no,no,no,NN,1994,Ukrainian Ironbelly
male,adult,black,blue,black,23.093443140236968,snub,curved,yes,rough,mixed,no,0.0,stocky,49.580611933523926,4,no,no,long,curved,spiked,Russia,4,27.346683367346376,no,no,yes,BB,1975,Ukrainian Ironbelly
female,adult,grey,blue,grey,0.0,snub,curved,yes,rough,mixed,no,0.0,stocky,60.73502658838776,4,no,no,long,curved,pointed,Hungary,7,0.0,no,no,no,CT,1982,Ukrainian Ironbelly
male,adult,black,green,black,23.312160715195194,snub,curved,yes,rough,mixed,no,0.0,stocky,0.0,4,no,no,long,curved,spiked,Hungary,3,31.746272970784577,no,no,yes,BR,1984,Ukrainian Ironbelly
male,adult,white,green,white,36.00122882175621,snub,curved,yes,rough,mixed,no,0.0,stocky,69.5357013910655,4,no,no,long,curved,spiked,Russia,3,0.0,no,no,yes,WX,2022,Ukrainian Ironbelly
male,adult,mottled,blue,mottled,0.0,snub,curved,yes,rough,mixed,no,2.3574434280654986,stocky,37.249487207685846,4,no,no,long,curved,spiked,Russia,4,0.0,no,no,yes,WX,2023,Ukrainian Ironbelly
male,adult,black,blue,black,23.603793612584997,snub,curved,yes,rough,mixed,no,3.105309597533286,stocky,47.14392889780112,4,no,no,long,curved,spiked,Arctic,4,32.82545471672019,no,no,yes,OK,1975,Ukrainian Ironbelly
male,elder,grey,green,grey,45.18016979415455,snub,curved,yes,rough,mixed,no,5.455761879728241,stocky,116.63157370427218,4,no,no,long,curved,spiked,Hungary,3,27.018077344875046,no,no,no,LM,1993,Ukrainian Ironbelly
male,juvenile,black,green,black,13.599760705083725,snub,curved,yes,rough,mixed,no,0.0,stocky,0.0,4,no,no,long,curved,pointed,Poland,3,35.10427565753842,no,no,no,U,1982,Ukrainian Ironbelly
male,adult,pink,green,pink,16.859548151713373,snub,curved,yes,rough,mixed,no,2.685262417929667,stocky,0.0,4,no,no,long,curved,spiked,Arctic,5,32.50239172011103,no,no,yes,NR,2005,Ukrainian Ironbelly
female,adult,pink,green,pink,18.970480889400267,snub,curved,yes,rough,mixed,no,2.306742740595101,stocky,36.01113901190116,4,no,no,long,curved,pointed,Ukraine,7,31.208847964527962,no,no,yes,BR,1977,Ukrainian Ironbelly
unknown,adult,black,green,black,27.102983674450616,snub,curved,yes,rough,mixed,no,3.542399315533636,stocky,53.77649024477593,4,no,no,long,curved,pointed,Poland,5,28.120151120067874,no,no,no,FF,2012,Ukrainian Ironbelly
male,unknown,mottled,green,mottled,21.906745443891396,snub,curved,yes,rough,mixed,no,3.3359572545943976,stocky,0.0,4,no,no,long,curved,pointed,Hungary,5,27.714685890216806,no,no,no,NR,1989,Ukrainian Ironbelly
male,adult,grey,green,grey,14.16358300658872,snub,curved,yes,rough,mixed,no,1.905231642417521,stocky,34.74130334012658,4,no,no,long,curved,spiked,Hungary,5,30.313513856165823,no,no,yes,SX,1975,Ukrainian Ironbelly
male,adult,black,blue,black,29.850019975472343,snub,curved,yes,rough,mixed,no,3.6513213552201917,stocky,69.16898357516808,4,no,no,long,curved,spiked,Arctic,5,31.342792891225763,no,no,yes,OK,1975,Ukrainian Ironbelly
male,juvenile,mottled,blue,mottled,11.536292389198803,snub,curved,yes,rough,mixed,no,0.0,stocky,26.28226636042351,4,no,no,long,curved,pointed,Poland,4,37.11936071839294,no,no,no,OK,2008,Ukrainian Ironbelly
male,adult,pink,blue,pink,34.640400125450476,snub,curved,yes,rough,mixed,no,0.0,stocky,0.0,4,no,no,long,curved,spiked,Arctic,5,0.0,no,no,yes,NR,2017,Ukrainian Ironbelly
male,adult,white,blue,white,27.07435185212932,snub,curved,yes,rough,mixed,no,3.7456091023844875,stocky,72.94769760641583,4,no,no,long,curved,spiked,Hungary,4,0.0,no,no,yes,DR,2010,Ukrainian Ironbelly
male,adult,white,green,white,29.587258982826906,snub,curved,yes,rough,mixed,no,3.033537936258491,stocky,61.8546147986484,4,no,no,long,curved,spiked,Romania,4,0.0,no,no,yes,CT,2006,Ukrainian Ironbelly
male,adult,pink,blue,pink,19.367961740256774,snub,curved,yes,rough,mixed,no,2.54846655235108,stocky,47.24587959188468,4,no,no,long,curved,spiked,Arctic,3,31.490941714706416,no,no,yes,FF,1980,Ukrainian Ironbelly
male,unknown,grey,green,grey,0.0,snub,curved,yes,rough,mixed,no,0.0,stocky,0.0,4,no,no,long,curved,pointed,Hungary,6,31.332943924858423,no,no,no,FF,2004,Ukrainian Ironbelly
male,elder,pink,green,pink,0.0,snub,curved,yes,rough,mixed,no,5.843159636304954,stocky,117.6342991407281,4,no,no,long,curved,spiked,Russia,3,23.374813796402652,no,no,no,TR,1975,Ukrainian Ironbelly
male,juvenile,grey,blue,grey,0.0,snub,curved,yes,rough,mixed,no,0.0,stocky,13.38831626075595,4,no,no,long,curved,pointed,Poland,4,33.33798159818603,no,no,no,U,2005,Ukrainian Ironbelly
male,adult,pink,green,pink,0.0,snub,curved,yes,rough,mixed,no,2.451391249095362,stocky,45.00170560264526,4,no,no,long,curved,spiked,Russia,5,31.716962332901836,no,no,yes,U,2014,Ukrainian Ironbelly
male,unknown,white,blue,white,14.564017630988783,snub,curved,yes,rough,mixed,no,2.2207693702783993,stocky,34.61860380299094,4,no,no,long,curved,pointed,Arctic,4,32.83012534752799,no,no,no,TR,1993,Ukrainian Ironbelly
male,elder,white,blue,white,41.29475888174217,snub,curved,yes,rough,mixed,no,5.185315919090914,stocky,0.0,4,no,no,long,curved,spiked,Poland,3,0.0,no,no,no,KN,1988,Ukrainian Ironbelly
male,adult,white,green,white,0.0,snub,curved,yes,rough,mixed,no,4.1059210569080005,stocky,78.47507682620122,4,no,no,long,curved,spiked,Russia,4,31.572750955776602,no,no,yes,NN,1991,Ukrainian Ironbelly
female,adult,white,green,white,27.166257856928148,snub,curved,yes,rough,mixed,no,3.279797698263586,stocky,0.0,4,no,no,long,curved,pointed,Russia,9,27.191816554248643,no,no,no,BR,2022,Ukrainian Ironbelly
female,juvenile,black,green,black,6.87482342745999,snub,curved,yes,rough,mixed,no,0.8716915037513895,stocky,0.0,4,no,no,long,curved,pointed,Poland,6,34.01438326003591,no,no,no,DR,1988,Ukrainian Ironbelly
male,elder,pink,green,pink,0.0,snub,curved,yes,rough,mixed,no,5.019712813380706,stocky,81.98969508037534,4,no,no,long,curved,spiked,Russia,3,24.93195901015672,no,no,yes,FF,1994,Ukrainian Ironbelly
male,adult,mottled,blue,mottled,9.971905252885561,snub,curved,yes,rough,mixed,no,1.6504925349275688,stocky,26.954918547993856,4,no,no,long,curved,spiked,Hungary,4,0.0,no,no,yes,U,2001,Ukrainian Ironbelly
