gender,estimated_age,color_of_scales,color_of_eyes,color_of_wings,est_body_length,shape_of_snout,shape_of_teeth,scales_present,scale_texture,body_texture,feathers_present,snout_length,shape_of_body,wingspan,number_of_limbs,facial_spikes,frilled,length_of_horns,shape_of_horns,shape_of_tail,loc_of_sighting,aggressiveness,flight_speed,is_venomous,breathing_fire_observed,breathing_ice_observed,observed_by,year_observed,species
xis,juvenile,blue,orange,blue,2,square,serrated,yes,smooth,scaled,no,0,lithe,7.503420086825535,2,no,no,medium,twisted,pointed,Canada,6,85.18103276001395,yes,no,yes,AB,2000,Canadian Sailwing
female,adult,blue,yellow,blue,11,square,serrated,yes,smooth,scaled,no,1,lithe,0.0,2,no,yes,long,twisted,fluted,Open Ocean,0,54.143281722759774,yes,no,yes,DR,2004,Canadian Sailwing
unknown,juvenile,grey,yellow,blue,6,square,serrated,yes,smooth,scaled,no,0,lithe,17.472797938296168,2,no,no,medium,twisted,pointed,Open Ocean,6,56.9508773836341,yes,no,yes,NR,1986,Canadian Sailwing
male,juvenile,silver,yellow,blue,5,snub,serrated,yes,smooth,scaled,no,0,lithe,0.0,2,no,no,long,pointed,pointed,Arctic,8,66.94051421865667,yes,no,yes,OK,1988,Canadian Sailwing
xis,juvenile,silver,yellow,blue,5,snub,serrated,yes,smooth,scaled,no,1,lithe,16.72264844873966,2,no,no,long,pointed,pointed,Canada,8,96.23936391823086,yes,no,no,AB,1987,Canadian Sailwing
xis,adult,white,orange,blue,9,square,serrated,yes,smooth,scaled,no,0,lithe,20.167593587609527,2,no,yes,long,pointed,fluted,Greenland,0,52.537418394386044,yes,no,yes,NN,1980,Canadian Sailwing
xis,juvenile,white,orange,grey,5,snub,serrated,yes,smooth,scaled,no,0,lithe,13.615934932258064,2,no,no,long,pointed,pointed,Arctic,6,94.61063510958317,yes,no,no,BR,2010,Canadian Sailwing
male,adult,blue,yellow,grey,6,snub,serrated,yes,smooth,scaled,no,0,lithe,14.063658293436136,2,no,yes,medium,pointed,fluted,Canada,8,63.68173800564265,yes,no,no,U,1990,Canadian Sailwing
male,juvenile,silver,orange,grey,4,square,serrated,yes,smooth,scaled,no,0,lithe,10.922812980085142,2,no,no,medium,twisted,pointed,Greenland,8,69.05255169495484,yes,no,no,TR,1989,Canadian Sailwing
male,juvenile,grey,yellow,blue,2,square,serrated,yes,smooth,scaled,no,0,lithe,5.431001595051502,2,no,no,long,twisted,pointed,Open Ocean,6,70.90292504587237,yes,no,no,SR,1975,Canadian Sailwing
female,elder,blue,multicolored,grey,11,square,serrated,yes,smooth,scaled,no,1,lithe,32.34489116157574,2,no,yes,long,pointed,fluted,Greenland,5,49.5476422429059,yes,no,no,TX,2019,Canadian Sailwing
female,juvenile,pink,blue,pink,6,square,serrated,yes,smooth,scaled,no,1,lithe,15.23518700313444,2,no,no,long,pointed,pointed,Greenland,6,63.176475836738845,yes,no,yes,BB,1991,Canadian Sailwing
male,juvenile,white,orange,grey,4,snub,serrated,yes,smooth,scaled,no,0,lithe,9.513965857210588,2,no,no,medium,pointed,pointed,Arctic,7,62.21352457128405,yes,no,no,KN,1997,Canadian Sailwing
male,unknown,blue,orange,blue,6,snub,serrated,yes,smooth,scaled,no,0,lithe,19.43878902127912,2,no,no,medium,twisted,pointed,Arctic,0,49.301376856073425,yes,no,no,U,1992,Canadian Sailwing
unknown,juvenile,white,orange,grey,7,square,serrated,yes,smooth,scaled,no,1,lithe,22.525476867395422,2,no,no,long,twisted,pointed,Greenland,7,65.25886281205551,yes,no,no,TX,1993,Canadian Sailwing
unknown,juvenile,white,yellow,grey,7,snub,serrated,yes,smooth,scaled,no,1,lithe,22.491330101856736,2,no,no,medium,twisted,pointed,Greenland,6,65.25704036972398,yes,no,no,NK,2016,Canadian Sailwing
male,adult,blue,multicolored,grey,6,square,serrated,yes,smooth,scaled,no,0,lithe,12.917902443431743,2,no,yes,long,twisted,fluted,Open Ocean,0,57.0968847175965,yes,no,no,AB,2018,Canadian Sailwing
xis,unknown,white,orange,grey,7,snub,serrated,yes,smooth,scaled,no,1,lithe,29.523511921266515,2,no,yes,long,pointed,fluted,Canada,8,64.39620809633648,yes,no,yes,SR,2016,Canadian Sailwing
female,juvenile,white,multicolored,blue,6,snub,serrated,yes,smooth,scaled,no,0,lithe,0.0,2,no,no,long,twisted,pointed,Greenland,7,56.81055581992959,yes,no,no,KN,2009,Canadian Sailwing
male,juvenile,silver,blue,grey,8,snub,serrated,yes,smooth,scaled,no,0,lithe,14.2251981284702,2,no,no,long,pointed,pointed,Greenland,6,58.90863989245792,yes,no,no,WX,1980,Canadian Sailwing
unknown,adult,blue,blue,grey,6,snub,serrated,yes,smooth,scaled,no,0,lithe,12.509289946056127,2,no,yes,medium,twisted,fluted,Greenland,9,54.82424676501919,yes,no,no,SX,2013,Canadian Sailwing
female,juvenile,silver,yellow,grey,5,square,serrated,yes,smooth,scaled,no,1,lithe,15.477783451182859,2,no,no,medium,twisted,pointed,Greenland,8,0.0,yes,no,no,OK,2004,Canadian Sailwing
female,juvenile,white,orange,grey,0,snub,serrated,yes,smooth,scaled,no,0,lithe,0.0,2,no,no,long,pointed,pointed,Canada,8,64.30486528057452,yes,no,no,NN,2001,Canadian Sailwing
female,juvenile,grey,yellow,blue,6,square,serrated,yes,smooth,scaled,no,0,lithe,14.534782020975321,2,no,no,long,pointed,pointed,Open Ocean,6,0.0,yes,no,yes,DR,1986,Canadian Sailwing
xis,juvenile,grey,yellow,grey,5,square,serrated,yes,smooth,scaled,no,1,lithe,14.43261191437956,2,no,no,medium,pointed,pointed,Arctic,9,74.63497467808322,yes,no,no,FF,1978,Canadian Sailwing
female,juvenile,white,orange,grey,4,square,serrated,yes,smooth,scaled,no,0,lithe,17.124205564955528,2,no,no,long,twisted,pointed,Arctic,0,60.61989719694878,yes,no,no,OH,2014,Canadian Sailwing
female,unknown,blue,yellow,grey,8,snub,serrated,yes,smooth,scaled,no,1,lithe,24.255173401770264,2,no,yes,medium,twisted,fluted,Arctic,9,49.67939696508359,yes,no,no,AB,2010,Canadian Sailwing
xis,juvenile,blue,multicolored,grey,7,snub,serrated,yes,smooth,scaled,no,1,lithe,14.745984937166064,2,no,no,medium,twisted,pointed,Open Ocean,8,93.25292882283759,yes,no,no,KN,1985,Canadian Sailwing
male,unknown,silver,orange,grey,0,snub,serrated,yes,smooth,scaled,no,0,lithe,18.23634855545369,2,no,no,long,pointed,fluted,Canada,7,52.03163725312707,yes,no,yes,OH,2021,Canadian Sailwing
female,juvenile,white,multicolored,blue,5,square,serrated,yes,smooth,scaled,no,0,lithe,18.198401057717575,2,no,no,long,twisted,pointed,Arctic,5,61.09400123616886,yes,no,no,OK,1975,Canadian Sailwing
female,juvenile,grey,yellow,blue,4,snub,serrated,yes,smooth,scaled,no,0,lithe,12.40978034893909,2,no,no,long,twisted,pointed,Greenland,8,66.29700269798532,yes,no,no,TX,1981,Canadian Sailwing
xis,elder,white,blue,grey,0,square,serrated,yes,smooth,scaled,no,1,lithe,42.56002106817944,2,no,yes,long,twisted,fluted,Open Ocean,8,86.77394500389278,yes,no,no,NN,1982,Canadian Sailwing
female,elder,grey,yellow,grey,0,square,serrated,yes,smooth,scaled,no,2,lithe,36.0044953848061,2,no,yes,long,pointed,fluted,Open Ocean,6,0.0,yes,no,no,CT,1977,Canadian Sailwing
male,juvenile,blue,multicolored,grey,2,square,serrated,yes,smooth,scaled,no,0,lithe,5.722909003269544,2,no,no,medium,pointed,pointed,Arctic,0,67.81021477070752,yes,no,no,VM,2017,Canadian Sailwing
xis,juvenile,grey,multicolored,blue,7,snub,serrated,yes,smooth,scaled,no,1,lithe,13.736311839433403,2,no,no,medium,pointed,pointed,Greenland,8,73.96993246811529,yes,no,no,BR,2019,Canadian Sailwing
female,juvenile,grey,yellow,grey,7,square,serrated,yes,smooth,scaled,no,1,lithe,15.755411376708583,2,no,no,long,twisted,pointed,Canada,6,55.860400573163865,yes,no,no,AB,2016,Canadian Sailwing
male,elder,blue,yellow,grey,9,square,serrated,yes,smooth,scaled,no,1,lithe,0.0,2,no,yes,medium,pointed,fluted,Canada,8,58.30103184475594,yes,no,no,BB,1998,Canadian Sailwing
male,juvenile,silver,blue,grey,5,square,serrated,yes,smooth,scaled,no,1,lithe,14.445558612430698,2,no,no,medium,twisted,pointed,Open Ocean,7,0.0,yes,no,no,U,2020,Canadian Sailwing
xis,juvenile,grey,multicolored,grey,6,snub,serrated,yes,smooth,scaled,no,0,lithe,11.665976151948168,2,no,no,long,twisted,pointed,Greenland,7,72.82638264869895,yes,no,no,NR,1978,Canadian Sailwing
male,juvenile,white,multicolored,grey,5,square,serrated,yes,smooth,scaled,no,0,lithe,10.209033052782024,2,no,no,medium,pointed,pointed,Greenland,7,71.39855821742394,yes,no,yes,NK,2016,Canadian Sailwing
xis,juvenile,mottled,multicolored,blue,6,snub,serrated,yes,smooth,scaled,no,0,lithe,12.925771780507253,2,no,no,medium,twisted,pointed,Open Ocean,7,0.0,yes,no,yes,NN,1977,Canadian Sailwing
xis,juvenile,silver,orange,blue,1,square,serrated,yes,smooth,scaled,no,0,lithe,5.35431005998066,2,no,no,medium,twisted,pointed,Open Ocean,8,0.0,yes,no,no,LM,1981,Canadian Sailwing
female,juvenile,blue,orange,blue,6,square,serrated,yes,smooth,scaled,no,0,lithe,16.663382749619085,2,no,no,long,twisted,pointed,Open Ocean,6,61.03924405895771,yes,no,yes,FF,1993,Canadian Sailwing
female,elder,grey,yellow,grey,8,snub,serrated,yes,smooth,scaled,no,2,lithe,34.77126182416953,2,yes,yes,medium,pointed,fluted,Greenland,0,43.81887171549074,yes,no,no,SX,2013,Canadian Sailwing
xis,adult,grey,yellow,grey,8,square,serrated,yes,smooth,scaled,no,1,lithe,27.965153964370867,2,no,yes,long,pointed,fluted,Canada,10,0.0,yes,no,yes,TR,1997,Canadian Sailwing
male,juvenile,blue,yellow,blue,0,square,serrated,yes,smooth,scaled,no,0,lithe,11.305972027054842,2,no,no,medium,pointed,pointed,Greenland,0,0.0,yes,no,no,OH,2001,Canadian Sailwing
female,unknown,pink,orange,pink,6,snub,serrated,yes,smooth,scaled,no,1,lithe,24.67809723307546,2,no,no,long,pointed,pointed,Arctic,8,42.08315282481828,yes,no,yes,NR,1977,Canadian Sailwing
female,adult,white,orange,grey,10,square,serrated,yes,smooth,scaled,no,1,lithe,24.66618987411294,2,no,yes,medium,pointed,fluted,Canada,0,56.44814265269392,yes,no,no,U,2023,Canadian Sailwing
xis,unknown,grey,yellow,grey,5,snub,serrated,yes,smooth,scaled,no,0,lithe,0.0,2,no,no,medium,pointed,fluted,Arctic,9,66.80077495503761,yes,no,no,SR,1982,Canadian Sailwing
female,juvenile,blue,yellow,grey,8,square,serrated,yes,smooth,scaled,no,0,lithe,16.795585015665765,2,no,no,medium,pointed,pointed,Arctic,7,67.98030667491815,yes,no,yes,BB,2017,Canadian Sailwing
xis,juvenile,grey,blue,blue,2,snub,serrated,yes,smooth,scaled,no,0,lithe,6.120951676788024,2,no,no,long,pointed,pointed,Greenland,9,69.72851257998249,yes,no,yes,WX,2021,Canadian Sailwing
female,unknown,silver,orange,blue,7,square,serrated,yes,smooth,scaled,no,1,lithe,0.0,2,no,no,long,pointed,fluted,Arctic,9,46.94864257952196,yes,no,no,BB,1999,Canadian Sailwing
female,juvenile,silver,blue,grey,4,snub,serrated,yes,smooth,scaled,no,0,lithe,12.36245661072386,2,no,no,medium,pointed,pointed,Open Ocean,8,68.17532521155171,yes,no,no,NR,2010,Canadian Sailwing
male,juvenile,grey,multicolored,blue,7,snub,serrated,yes,smooth,scaled,no,1,lithe,14.252607277557958,2,no,no,medium,pointed,pointed,Greenland,6,64.3150325506591,yes,no,no,SR,2010,Canadian Sailwing
xis,juvenile,silver,orange,grey,5,square,serrated,yes,smooth,scaled,no,0,lithe,10.255090225631262,2,no,no,medium,twisted,pointed,Canada,8,71.73107698088997,yes,no,yes,OH,2015,Canadian Sailwing
female,adult,blue,orange,blue,9,snub,serrated,yes,smooth,scaled,no,1,lithe,30.00113864403134,2,no,yes,medium,twisted,fluted,Greenland,8,49.04986963842957,yes,no,yes,CT,2004,Canadian Sailwing
male,juvenile,pink,blue,pink,4,square,serrated,yes,smooth,scaled,no,0,lithe,12.187065174040363,2,no,no,medium,pointed,pointed,Open Ocean,6,65.18888492991996,yes,no,yes,OH,1976,Canadian Sailwing
male,juvenile,grey,yellow,blue,3,snub,serrated,yes,smooth,scaled,no,0,lithe,0.0,2,no,no,long,twisted,pointed,Arctic,6,65.77212361399688,yes,no,no,DR,1981,Canadian Sailwing
unknown,juvenile,white,multicolored,grey,0,square,serrated,yes,smooth,scaled,no,1,lithe,31.207827767105744,2,no,no,medium,pointed,pointed,Open Ocean,9,64.83989253654013,yes,no,no,BB,2015,Canadian Sailwing
xis,adult,white,yellow,blue,0,square,serrated,yes,smooth,scaled,no,1,lithe,25.922387247723716,2,no,yes,long,twisted,fluted,Open Ocean,8,60.508593247968385,yes,no,yes,TX,2008,Canadian Sailwing
male,juvenile,grey,yellow,blue,3,snub,serrated,yes,smooth,scaled,no,0,lithe,7.102020612903694,2,no,no,long,twisted,pointed,Arctic,0,61.35011836608018,yes,no,no,BB,2006,Canadian Sailwing
xis,juvenile,white,orange,blue,3,snub,serrated,yes,smooth,scaled,no,0,lithe,10.278707042724957,2,no,no,long,pointed,pointed,Open Ocean,9,87.13012598894743,yes,no,no,KN,2011,Canadian Sailwing
xis,elder,silver,yellow,grey,11,square,serrated,yes,smooth,scaled,no,2,lithe,43.696526978277134,2,no,yes,long,twisted,fluted,Canada,8,63.35956558399904,yes,no,yes,NR,1995,Canadian Sailwing
male,juvenile,blue,yellow,grey,5,square,serrated,yes,smooth,scaled,no,0,lithe,13.085489814848517,2,no,no,long,pointed,pointed,Open Ocean,9,70.71821643913145,yes,no,no,VM,1998,Canadian Sailwing
female,juvenile,silver,yellow,grey,9,snub,serrated,yes,smooth,scaled,no,0,lithe,0.0,2,no,no,medium,pointed,pointed,Arctic,7,64.90287197890281,yes,no,no,NR,2004,Canadian Sailwing
male,juvenile,blue,orange,grey,0,snub,serrated,yes,smooth,scaled,no,0,lithe,11.509121442989171,2,no,no,long,twisted,pointed,Greenland,6,60.41452088714339,yes,no,no,U,2016,Canadian Sailwing
male,juvenile,blue,multicolored,blue,4,snub,serrated,yes,smooth,scaled,no,0,lithe,12.114744479057448,2,no,no,long,pointed,pointed,Arctic,8,71.31795716675438,yes,no,no,NN,1981,Canadian Sailwing
xis,elder,blue,yellow,blue,10,square,serrated,yes,smooth,scaled,no,1,lithe,34.274462624395596,2,no,yes,long,pointed,fluted,Greenland,0,82.23650145129481,yes,no,yes,NN,1995,Canadian Sailwing
male,adult,silver,multicolored,blue,10,square,serrated,yes,smooth,scaled,no,0,lithe,21.50282916380696,2,no,yes,long,pointed,fluted,Greenland,8,62.79359111905124,yes,no,no,WX,1986,Canadian Sailwing
male,elder,silver,blue,grey,9,snub,serrated,yes,smooth,scaled,no,1,lithe,0.0,2,no,yes,long,pointed,fluted,Open Ocean,8,54.862676663266335,yes,no,yes,NN,2009,Canadian Sailwing
xis,juvenile,white,multicolored,grey,5,snub,serrated,yes,smooth,scaled,no,0,lithe,13.610247996281622,2,no,no,long,twisted,pointed,Canada,0,87.75233224996119,yes,no,yes,BR,2012,Canadian Sailwing
xis,elder,grey,orange,grey,14,snub,serrated,yes,smooth,scaled,no,1,lithe,44.38796041456537,2,no,yes,long,twisted,fluted,Arctic,8,76.08960830829106,yes,no,yes,DR,2014,Canadian Sailwing
male,juvenile,silver,orange,blue,3,square,serrated,yes,smooth,scaled,no,0,lithe,10.825450271634358,2,no,no,long,twisted,pointed,Greenland,8,58.8738376188897,yes,no,yes,KN,2015,Canadian Sailwing
male,adult,white,multicolored,grey,6,snub,serrated,yes,smooth,scaled,no,1,lithe,0.0,2,no,yes,medium,twisted,fluted,Arctic,7,59.1968297511411,yes,no,yes,SX,1993,Canadian Sailwing
xis,juvenile,mottled,orange,blue,3,snub,serrated,yes,smooth,scaled,no,0,lithe,6.860132384592885,2,no,no,medium,twisted,pointed,Greenland,6,69.37516860890129,yes,no,yes,VM,1997,Canadian Sailwing
female,elder,silver,multicolored,grey,13,square,serrated,yes,smooth,scaled,no,1,lithe,36.91785306746703,2,no,yes,medium,pointed,fluted,Arctic,0,41.940346997251375,yes,no,no,OH,2015,Canadian Sailwing
male,adult,white,yellow,grey,8,snub,serrated,yes,smooth,scaled,no,1,lithe,18.43159153031756,2,no,yes,long,pointed,fluted,Arctic,0,56.60465534735523,yes,no,yes,DR,2001,Canadian Sailwing
male,juvenile,blue,blue,grey,2,snub,serrated,yes,smooth,scaled,no,0,lithe,7.348354338626412,2,no,no,long,pointed,pointed,Canada,8,69.07040805517698,yes,no,no,OH,1985,Canadian Sailwing
male,unknown,white,yellow,grey,6,square,serrated,yes,smooth,scaled,no,0,lithe,22.941509033163022,2,no,yes,long,twisted,fluted,Open Ocean,0,50.323022975294386,yes,no,no,TR,1985,Canadian Sailwing
female,unknown,blue,yellow,grey,8,snub,serrated,yes,smooth,scaled,no,1,lithe,27.836285258901118,2,no,yes,long,twisted,pointed,Canada,6,45.81711447727293,yes,no,yes,OH,2017,Canadian Sailwing
female,juvenile,grey,yellow,grey,3,square,serrated,yes,smooth,scaled,no,0,lithe,12.246642106367645,2,no,no,medium,twisted,pointed,Arctic,6,61.16586353621742,yes,no,no,NK,1986,Canadian Sailwing
xis,juvenile,grey,yellow,blue,8,square,serrated,yes,smooth,scaled,no,0,lithe,19.572908844905125,2,no,no,long,twisted,pointed,Arctic,7,0.0,yes,no,no,OK,1984,Canadian Sailwing
female,juvenile,white,orange,grey,6,snub,serrated,yes,smooth,scaled,no,1,lithe,0.0,2,no,no,medium,pointed,pointed,Open Ocean,7,62.48169942812515,yes,no,no,DR,1985,Canadian Sailwing
female,adult,silver,yellow,blue,9,snub,serrated,yes,smooth,scaled,no,1,lithe,28.733760905939878,2,no,yes,medium,pointed,fluted,Arctic,8,50.85662014311969,yes,no,no,SR,2010,Canadian Sailwing
xis,juvenile,grey,orange,blue,6,snub,serrated,yes,smooth,scaled,no,0,lithe,17.7438060106799,2,no,no,medium,twisted,pointed,Greenland,6,87.06002795086518,yes,no,yes,NR,2022,Canadian Sailwing
male,unknown,white,yellow,grey,9,square,serrated,yes,smooth,scaled,no,1,lithe,29.308389493320774,2,no,yes,long,twisted,pointed,Canada,9,51.32285231773198,yes,no,no,TX,1977,Canadian Sailwing
xis,elder,blue,multicolored,blue,13,square,serrated,yes,smooth,scaled,no,1,lithe,48.04081125811115,2,no,yes,medium,pointed,fluted,Arctic,8,0.0,yes,no,no,FF,2022,Canadian Sailwing
male,juvenile,silver,blue,blue,0,square,serrated,yes,smooth,scaled,no,0,lithe,11.131935920674442,2,no,no,long,twisted,pointed,Open Ocean,6,70.18889627848807,yes,no,no,OK,2016,Canadian Sailwing
male,unknown,silver,orange,blue,0,snub,serrated,yes,smooth,scaled,no,1,lithe,26.851793652568308,2,no,yes,medium,pointed,pointed,Canada,8,0.0,yes,no,no,DR,1977,Canadian Sailwing
xis,juvenile,grey,yellow,blue,3,square,serrated,yes,smooth,scaled,no,0,lithe,11.081132130761487,2,no,no,long,twisted,pointed,Canada,0,0.0,yes,no,yes,BR,2013,Canadian Sailwing
female,juvenile,blue,multicolored,blue,6,square,serrated,yes,smooth,scaled,no,0,lithe,13.328709508159609,2,no,no,long,twisted,pointed,Greenland,6,60.09234880079171,yes,no,no,U,2015,Canadian Sailwing
xis,adult,grey,orange,grey,6,snub,serrated,yes,smooth,scaled,no,0,lithe,19.801044780297843,2,no,yes,long,twisted,fluted,Greenland,10,0.0,yes,no,yes,SR,1994,Canadian Sailwing
female,elder,white,yellow,blue,14,snub,serrated,yes,smooth,scaled,no,1,lithe,0.0,2,no,yes,medium,twisted,fluted,Open Ocean,5,45.21776531511955,yes,no,no,DR,2004,Canadian Sailwing
unknown,juvenile,silver,blue,blue,6,square,serrated,yes,smooth,scaled,no,0,lithe,12.842787137362102,2,no,no,long,pointed,pointed,Arctic,7,56.293612172178904,yes,no,no,LM,1991,Canadian Sailwing
female,juvenile,white,yellow,blue,3,snub,serrated,yes,smooth,scaled,no,0,lithe,11.728547293152838,2,no,no,medium,twisted,pointed,Greenland,7,57.23425511648692,yes,no,no,OH,2014,Canadian Sailwing
female,juvenile,blue,orange,blue,3,square,serrated,yes,smooth,scaled,no,0,lithe,8.70799120404187,2,no,no,long,twisted,pointed,Arctic,8,61.20871198547307,yes,no,no,WX,1989,Canadian Sailwing
male,adult,blue,yellow,blue,0,snub,serrated,yes,smooth,scaled,no,0,lithe,0.0,2,no,yes,medium,pointed,fluted,Arctic,8,64.65388023329993,yes,no,yes,SR,2019,Canadian Sailwing
female,juvenile,blue,orange,blue,3,square,serrated,yes,smooth,scaled,no,0,lithe,8.499214074509016,2,no,no,long,pointed,pointed,Canada,8,66.7870337156927,yes,no,no,OH,1998,Canadian Sailwing
female,adult,silver,yellow,grey,9,square,serrated,yes,smooth,scaled,no,1,lithe,28.86654227693778,3,no,yes,medium,pointed,fluted,Open Ocean,6,58.45625023005797,yes,no,yes,U,2023,Canadian Sailwing
male,juvenile,mottled,yellow,grey,5,snub,serrated,yes,smooth,scaled,no,1,lithe,11.76708387106771,2,no,no,long,twisted,pointed,Greenland,8,64.43907521880602,yes,no,no,WX,2011,Canadian Sailwing
male,adult,grey,yellow,grey,8,snub,serrated,yes,smooth,scaled,no,0,lithe,15.0785674979106,2,no,yes,medium,pointed,fluted,Greenland,9,59.50523420921482,yes,no,no,VM,1983,Canadian Sailwing
unknown,adult,white,multicolored,grey,0,square,serrated,yes,smooth,scaled,no,0,lithe,15.005496858526122,2,no,yes,long,twisted,fluted,Arctic,9,61.43133869307296,yes,no,no,LM,1982,Canadian Sailwing
female,juvenile,grey,blue,grey,6,snub,serrated,yes,smooth,scaled,no,1,lithe,15.875178283853804,2,no,no,long,twisted,pointed,Canada,0,64.19516476294233,yes,no,no,NR,2013,Canadian Sailwing
xis,juvenile,white,blue,grey,3,snub,serrated,yes,smooth,scaled,no,0,lithe,5.982528219126155,2,no,no,long,pointed,pointed,Greenland,6,79.73897808206154,yes,no,yes,FF,2003,Canadian Sailwing
xis,juvenile,silver,yellow,blue,2,square,serrated,yes,smooth,scaled,no,0,lithe,5.879754680276394,2,no,no,long,twisted,pointed,Greenland,8,93.18658742748016,yes,no,yes,BB,1985,Canadian Sailwing
female,juvenile,grey,multicolored,blue,3,square,serrated,yes,smooth,scaled,no,0,lithe,9.997477321903943,2,no,no,long,twisted,pointed,Open Ocean,0,59.177198003989,yes,no,no,NK,2015,Canadian Sailwing
male,adult,silver,multicolored,grey,5,snub,serrated,yes,smooth,scaled,no,0,lithe,21.315896994248373,2,no,yes,long,twisted,fluted,Canada,8,58.96088835884677,yes,no,no,NR,2000,Canadian Sailwing
unknown,juvenile,white,yellow,grey,6,square,serrated,yes,smooth,scaled,no,1,lithe,17.764974961416502,2,no,no,long,twisted,pointed,Greenland,7,61.75644733285657,yes,no,yes,SX,2018,Canadian Sailwing
unknown,elder,grey,multicolored,blue,4,square,serrated,yes,smooth,scaled,no,0,lithe,0.0,2,no,yes,long,twisted,fluted,Arctic,6,64.45112402507692,yes,no,no,NN,2002,Canadian Sailwing
xis,juvenile,white,orange,blue,8,snub,serrated,yes,smooth,scaled,no,0,lithe,16.51331222061162,2,no,no,medium,pointed,pointed,Greenland,8,81.80367158423722,yes,no,no,TR,1996,Canadian Sailwing
female,juvenile,white,orange,blue,7,snub,serrated,yes,smooth,scaled,no,0,lithe,17.956335160633053,2,no,no,long,twisted,pointed,Arctic,7,0.0,yes,no,no,CT,1981,Canadian Sailwing
